move,version_group,language,flavor_text
smart-strike,ultra-sun-ultra-moon,ja,"とがった　つので　相手を
突き刺して　攻撃する。
攻撃は　必ず　命中する。"
smart-strike,ultra-sun-ultra-moon,zh-hans,"用尖尖的角刺入对手进行攻击。
攻击必定会命中。"
smart-strike,ultra-sun-ultra-moon,es-419,"Ensarta al adversario con su afilada cornamenta.
Este movimiento acierta siempre."
smart-strike,lets-go-pikachu-lets-go-eevee,ja-hrkt,"とがった　つので　あいてを
つきさして　こうげきする。
こうげきは　かならず　めいちゅう　する。"
smart-strike,lets-go-pikachu-lets-go-eevee,ko,"뾰족한 뿔로 상대를
꿰찔러서 공격한다.
공격은 반드시 명중한다."
smart-strike,lets-go-pikachu-lets-go-eevee,zh-hant,"用尖尖的角刺進對手進行攻擊。
攻擊必定會命中。"
smart-strike,lets-go-pikachu-lets-go-eevee,fr,"Le lanceur transperce la cible avec sa corne effilée.
Touche toujours l’ennemi."
smart-strike,lets-go-pikachu-lets-go-eevee,de,"Der Anwender durchbohrt das Ziel mit seinem
spitzen Horn. Diese Attacke trifft immer."
smart-strike,lets-go-pikachu-lets-go-eevee,es,"Ensarta al adversario con su afilada cornamenta.
Este movimiento acierta siempre."
smart-strike,lets-go-pikachu-lets-go-eevee,it,"Chi la usa colpisce il bersaglio con un corno
appuntito. Questa mossa va sempre a segno."
smart-strike,lets-go-pikachu-lets-go-eevee,en,"The user stabs the target with a sharp horn. This
attack never misses."
smart-strike,lets-go-pikachu-lets-go-eevee,ja,"とがった　つので　相手を
突き刺して　攻撃する。
攻撃は　必ず　命中する。"
smart-strike,lets-go-pikachu-lets-go-eevee,zh-hans,"用尖尖的角刺入对手进行攻击。
攻击必定会命中。"
smart-strike,lets-go-pikachu-lets-go-eevee,es-419,"Ensarta al adversario con su afilada cornamenta.
Este movimiento acierta siempre."
smart-strike,sword-shield,ja-hrkt,"とがった　つので　あいてを
つきさして　こうげきする。
こうげきは　かならず　めいちゅう　する。"
smart-strike,sword-shield,ko,"뾰족한 뿔로 상대를
꿰찔러서 공격한다.
공격은 반드시 명중한다."
smart-strike,sword-shield,zh-hant,"用尖尖的角刺進對手進行攻擊。
攻擊必定會命中。"
smart-strike,sword-shield,fr,"Le lanceur transperce la cible avec sa corne effilée.
Touche toujours l’ennemi."
smart-strike,sword-shield,de,"Der Anwender durchbohrt das Ziel mit seinem
spitzen Horn. Diese Attacke trifft immer."
smart-strike,sword-shield,es,"El usuario ensarta al adversario con su afilada
cornamenta. Este movimiento acierta siempre."
smart-strike,sword-shield,it,"Chi la usa colpisce il bersaglio con un corno appuntito.
Questa mossa va sempre a segno."
smart-strike,sword-shield,en,"The user stabs the target with a sharp horn. This
attack never misses."
smart-strike,sword-shield,ja,"とがった　つので　相手を
突き刺して　攻撃する。
攻撃は　必ず　命中する。"
smart-strike,sword-shield,zh-hans,"用尖尖的角刺入对手进行攻击。
攻击必定会命中。"
smart-strike,sword-shield,es-419,"El usuario ensarta al adversario con su afilada
cornamenta. Este movimiento acierta siempre."
smart-strike,scarlet-violet,en,The user stabs the target with a sharp horn. This attack never misses.
purify,sun-moon,ja-hrkt,"あいての　じょうたいいじょうを　なおす。
なおすと　じぶんは　ＨＰを
かいふく　することが　できる。"
purify,sun-moon,ko,"상대의 상태 이상을 회복한다.
회복하면 자신은 HP를
회복할 수 있다."
purify,sun-moon,zh-hant,"治癒對手的異常狀態。
治癒後可以回復自己的ＨＰ。"
purify,sun-moon,fr,"Le lanceur soigne les altérations de statut de la cible,
ce qui lui permet de regagner des PV."
purify,sun-moon,de,"Der Anwender heilt das Statusproblem des Zieles
und füllt dadurch seine eigenen KP auf."
purify,sun-moon,es,"Cura los problemas de estado del Pokémon rival y
a cambio recupera PS propios."
purify,sun-moon,it,"Chi la usa cura i problemi di stato del bersaglio
e in cambio recupera PS."
purify,sun-moon,en,"The user heals the target’s status condition. If the
move succeeds, it also restores the user’s own HP."
purify,sun-moon,ja,"相手の　状態異常を　治す。
治すと　自分は　ＨＰを
回復　することが　できる。"
purify,sun-moon,zh-hans,"治愈对手的异常状态。
治愈后可以回复自己的ＨＰ。"
purify,sun-moon,es-419,"Cura los problemas de estado del Pokémon rival y
a cambio recupera PS propios."
purify,ultra-sun-ultra-moon,ja-hrkt,"あいての　じょうたいいじょうを　なおす。
なおすと　じぶんは　ＨＰを
かいふく　することが　できる。"
purify,ultra-sun-ultra-moon,ko,"상대의 상태 이상을 회복한다.
회복하면 자신은 HP를
회복할 수 있다."
purify,ultra-sun-ultra-moon,zh-hant,"治癒對手的異常狀態。
治癒後可以回復自己的ＨＰ。"
purify,ultra-sun-ultra-moon,fr,"Le lanceur soigne les altérations de statut de la cible,
ce qui lui permet de regagner des PV."
purify,ultra-sun-ultra-moon,de,"Der Anwender heilt das Statusproblem des Zieles
und füllt dadurch seine eigenen KP auf."
purify,ultra-sun-ultra-moon,es,"Cura los problemas de estado del Pokémon rival y
a cambio recupera PS propios."
purify,ultra-sun-ultra-moon,it,"Chi la usa cura i problemi di stato del bersaglio
e in cambio recupera PS."
purify,ultra-sun-ultra-moon,en,"The user heals the target’s status condition. If the
move succeeds, it also restores the user’s own HP."
purify,ultra-sun-ultra-moon,ja,"相手の　状態異常を　治す。
治すと　自分は　ＨＰを
回復　することが　できる。"
purify,ultra-sun-ultra-moon,zh-hans,"治愈对手的异常状态。
治愈后可以回复自己的ＨＰ。"
purify,ultra-sun-ultra-moon,es-419,"Cura los problemas de estado del Pokémon rival y
a cambio recupera PS propios."
purify,lets-go-pikachu-lets-go-eevee,ja-hrkt,"あいての　じょうたいいじょうを　なおす。
なおすと　じぶんは　ＨＰを
かいふく　することが　できる。"
purify,lets-go-pikachu-lets-go-eevee,ko,"상대의 상태 이상을 회복한다.
회복하면 자신은 HP를
회복할 수 있다."
purify,lets-go-pikachu-lets-go-eevee,zh-hant,"治癒對手的異常狀態。
治癒後可以回復自己的HP。"
purify,lets-go-pikachu-lets-go-eevee,fr,"Le lanceur soigne les altérations de statut de la cible,
ce qui lui permet de regagner des PV."
purify,lets-go-pikachu-lets-go-eevee,de,"Der Anwender heilt das Statusproblem des Zieles
und füllt dadurch seine eigenen KP auf."
purify,lets-go-pikachu-lets-go-eevee,es,"Cura los problemas de estado del Pokémon rival y
a cambio recupera PS propios."
purify,lets-go-pikachu-lets-go-eevee,it,"Chi la usa cura i problemi di stato del bersaglio
e in cambio recupera PS."
purify,lets-go-pikachu-lets-go-eevee,en,"The user heals the target’s status condition. If the
move succeeds, it also restores the user’s own HP."
purify,lets-go-pikachu-lets-go-eevee,ja,"相手の　状態異常を　治す。
治すと　自分は　ＨＰを
回復　することが　できる。"
purify,lets-go-pikachu-lets-go-eevee,zh-hans,"治愈对手的异常状态。
治愈后可以回复自己的HP。"
purify,lets-go-pikachu-lets-go-eevee,es-419,"Cura los problemas de estado del Pokémon rival y
a cambio recupera PS propios."
purify,sword-shield,ja-hrkt,"あいての　じょうたいいじょうを　なおす。
なおすと　じぶんは　ＨＰを
かいふく　することが　できる。"
purify,sword-shield,ko,"상대의 상태 이상을 회복한다.
회복하면 자신은 HP를
회복할 수 있다."
purify,sword-shield,zh-hant,"治癒對手的異常狀態。
治癒後可以回復自己的ＨＰ。"
purify,sword-shield,fr,"Le lanceur soigne les altérations de statut de la cible,
ce qui lui permet de regagner des PV."
purify,sword-shield,de,"Der Anwender heilt das Statusproblem des Zieles und
füllt dadurch seine eigenen KP auf."
purify,sword-shield,es,"Cura los problemas de estado del Pokémon rival y
a cambio recupera PS propios."
purify,sword-shield,it,"Chi la usa cura i problemi di stato del bersaglio
e in cambio recupera PS."
purify,sword-shield,en,"The user heals the target’s status condition. If the
move succeeds, it also restores the user’s own HP."
purify,sword-shield,ja,"相手の　状態異常を　治す。
治すと　自分は　ＨＰを
回復　することが　できる。"
purify,sword-shield,zh-hans,"治愈对手的异常状态。
治愈后可以回复自己的ＨＰ。"
purify,sword-shield,es-419,"Cura los problemas de estado del Pokémon rival y
a cambio recupera PS propios."
revelation-dance,sun-moon,ja-hrkt,"ぜんりょくで　おどって　こうげきする。
この　わざの　タイプは
じぶんの　タイプと　おなじに　なる。"
revelation-dance,sun-moon,ko,"전력으로 춤추며 공격한다.
이 기술의 타입은
자신의 타입과 같아진다."
revelation-dance,sun-moon,zh-hant,"全力跳舞進行攻擊。
此招式的屬性將
變得和自己的屬性相同。"
revelation-dance,sun-moon,fr,"Le lanceur attaque en dansant avec enthousiasme.
Le type de la capacité est le même que celui
du lanceur."
revelation-dance,sun-moon,de,"Der Anwender tanzt und greift dabei das Ziel mit
voller Kraft an. Die Attacke hat denselben Typ wie
das Pokémon, das sie einsetzt."
revelation-dance,sun-moon,es,"Ataque que consiste en un baile muy enérgico. El tipo
de este ataque se corresponde con el del Pokémon
que lo ejecuta."
revelation-dance,sun-moon,it,"Chi la usa si lancia in una danza e attacca il nemico
con tutte le sue forze. Il tipo della mossa corrisponde
al tipo del Pokémon che la usa."
revelation-dance,sun-moon,en,"The user attacks the target by dancing very hard.
The user’s type determines the type of this move."
revelation-dance,sun-moon,ja,"全力で　踊って　攻撃する。
この　技の　タイプは
自分の　タイプと　同じになる。"
revelation-dance,sun-moon,zh-hans,"全力跳舞进行攻击。
此招式的属性将
变得和自己的属性相同。"
revelation-dance,sun-moon,es-419,"Ataque que consiste en un baile muy enérgico. El tipo
de este ataque se corresponde con el del Pokémon
que lo ejecuta."
revelation-dance,ultra-sun-ultra-moon,ja-hrkt,"ぜんりょくで　おどって　こうげきする。
この　わざの　タイプは
じぶんの　タイプと　おなじに　なる。"
revelation-dance,ultra-sun-ultra-moon,ko,"전력으로 춤추며 공격한다.
이 기술의 타입은
자신의 타입과 같아진다."
revelation-dance,ultra-sun-ultra-moon,zh-hant,"全力跳舞進行攻擊。
此招式的屬性將
變得和自己的屬性相同。"
revelation-dance,ultra-sun-ultra-moon,fr,"Le lanceur attaque en dansant avec enthousiasme.
Le type de la capacité est le même que celui
du lanceur."
revelation-dance,ultra-sun-ultra-moon,de,"Der Anwender tanzt und greift dabei das Ziel mit
voller Kraft an. Die Attacke hat denselben Typ wie
das Pokémon, das sie einsetzt."
revelation-dance,ultra-sun-ultra-moon,es,"Ataque que consiste en un baile muy enérgico. El tipo
de este ataque se corresponde con el del Pokémon
que lo ejecuta."
revelation-dance,ultra-sun-ultra-moon,it,"Chi la usa si lancia in una danza e attacca il nemico
con tutte le sue forze. Il tipo della mossa corrisponde
al tipo del Pokémon che la usa."
revelation-dance,ultra-sun-ultra-moon,en,"The user attacks the target by dancing very hard.
The user’s type determines the type of this move."
revelation-dance,ultra-sun-ultra-moon,ja,"全力で　踊って　攻撃する。
この　技の　タイプは
自分の　タイプと　同じになる。"
revelation-dance,ultra-sun-ultra-moon,zh-hans,"全力跳舞进行攻击。
此招式的属性将
变得和自己的属性相同。"
revelation-dance,ultra-sun-ultra-moon,es-419,"Ataque que consiste en un baile muy enérgico. El tipo
de este ataque se corresponde con el del Pokémon
que lo ejecuta."
revelation-dance,lets-go-pikachu-lets-go-eevee,ja-hrkt,"ぜんりょくで　おどって　こうげきする。
この　わざの　タイプは
じぶんの　タイプと　おなじに　なる。"
revelation-dance,lets-go-pikachu-lets-go-eevee,ko,"전력으로 춤추며 공격한다.
이 기술의 타입은
자신의 타입과 같아진다."
revelation-dance,lets-go-pikachu-lets-go-eevee,zh-hant,"全力跳舞進行攻擊。
此招式的屬性將
變得和自己的屬性相同。"
revelation-dance,lets-go-pikachu-lets-go-eevee,fr,"Le lanceur attaque en dansant avec enthousiasme.
Le type de la capacité est le même que celui du lanceur."
revelation-dance,lets-go-pikachu-lets-go-eevee,de,"Der Anwender tanzt und greift dabei das Ziel mit
voller Kraft an. Die Attacke hat denselben Typ wie
das Pokémon, das sie einsetzt."
revelation-dance,lets-go-pikachu-lets-go-eevee,es,"Ataque que consiste en un baile muy enérgico. El tipo
de este ataque se corresponde con el del Pokémon
que lo ejecuta."
revelation-dance,lets-go-pikachu-lets-go-eevee,it,"Chi la usa si lancia in una danza e attacca il nemico
con tutte le sue forze. Il tipo della mossa corrisponde
al tipo del Pokémon che la usa."
revelation-dance,lets-go-pikachu-lets-go-eevee,en,"The user attacks the target by dancing very hard.
The user’s type determines the type of this move."
revelation-dance,lets-go-pikachu-lets-go-eevee,ja,"全力で　踊って　攻撃する。
この　技の　タイプは
自分の　タイプと　同じになる。"
revelation-dance,lets-go-pikachu-lets-go-eevee,zh-hans,"全力跳舞进行攻击。
此招式的属性将
变得和自己的属性相同。"
revelation-dance,lets-go-pikachu-lets-go-eevee,es-419,"Ataque que consiste en un baile muy enérgico. El tipo
de este ataque se corresponde con el del Pokémon
que lo ejecuta."
revelation-dance,sword-shield,ja-hrkt,"ぜんりょくで　おどって　こうげきする。
この　わざの　タイプは
じぶんの　タイプと　おなじに　なる。"
revelation-dance,sword-shield,ko,"전력으로 춤추며 공격한다.
이 기술의 타입은
자신의 타입과 같아진다."
revelation-dance,sword-shield,zh-hant,"全力跳舞進行攻擊。
此招式的屬性將
變得和自己的屬性相同。"
revelation-dance,sword-shield,fr,"Le lanceur attaque en dansant avec enthousiasme.
Le type de la capacité est le même que celui du lanceur."
revelation-dance,sword-shield,de,"Der Anwender tanzt und greift dabei das Ziel mit voller
Kraft an. Die Attacke hat denselben Typ wie das
Pokémon, das sie einsetzt."
revelation-dance,sword-shield,es,"Ataque que consiste en un baile muy enérgico. El tipo
de este ataque se corresponde con el del Pokémon que
lo ejecuta."
revelation-dance,sword-shield,it,"Chi la usa si lancia in una danza e attacca il nemico
con tutte le sue forze. Il tipo della mossa corrisponde
al tipo del Pokémon che la usa."
revelation-dance,sword-shield,en,"The user attacks the target by dancing very hard.
The user’s type determines the type of this move."
revelation-dance,sword-shield,ja,"全力で　踊って　攻撃する。
この　技の　タイプは
自分の　タイプと　同じになる。"
revelation-dance,sword-shield,zh-hans,"全力跳舞进行攻击。
此招式的属性将
变得和自己的属性相同。"
revelation-dance,sword-shield,es-419,"Ataque que consiste en un baile muy enérgico. El tipo
de este ataque se corresponde con el del Pokémon que
lo ejecuta."
revelation-dance,scarlet-violet,en,The user attacks the target by dancing with all its might. This move becomes the same type as the user's type.
core-enforcer,sun-moon,ja-hrkt,"ダメージを　あたえた　あいてが
すでに　こうどうを　おえて　いたら
あいての　とくせいを　けして　しまう。"
core-enforcer,sun-moon,ko,"데미지를 준 상대가
이미 행동을 끝냈다면
상대의 특성을 없애버린다."
core-enforcer,sun-moon,zh-hant,"如果攻擊的對手在該回合
已經結束行動，
對手的特性就會被消除。"
core-enforcer,sun-moon,fr,"La cible subit des dégâts et, si elle a déjà agi
à ce tour, elle perd aussi son talent."
core-enforcer,sun-moon,de,"Hat das Pokémon, das durch diese Attacke Schaden
genommen hat, in dieser Runde bereits gehandelt,
verliert es seine Fähigkeit."
core-enforcer,sun-moon,es,"Inflige daño al rival, y si este ya ha hecho uso de
algún movimiento, pierde su habilidad."
core-enforcer,sun-moon,it,"Il bersaglio subisce dei danni e, se ha già agito
nel turno, perde la sua abilità."
core-enforcer,sun-moon,en,"If the Pokémon the user has inflicted damage on
have already used their moves, this move eliminates
the effect of the target’s Ability."
core-enforcer,sun-moon,ja,"ダメージを　与えた　相手が
すでに　行動を　終えていたら
相手の　特性を　消してしまう。"
core-enforcer,sun-moon,zh-hans,"如果给予过伤害的对手
已经结束行动，
其特性就会被消除。"
core-enforcer,sun-moon,es-419,"Inflige daño al rival, y si este ya ha hecho uso de
algún movimiento, pierde su habilidad."
core-enforcer,ultra-sun-ultra-moon,ja-hrkt,"ダメージを　あたえた　あいてが
すでに　こうどうを　おえて　いたら
あいての　とくせいを　けして　しまう。"
core-enforcer,ultra-sun-ultra-moon,ko,"데미지를 준 상대가
이미 행동을 끝냈다면
상대의 특성을 없애버린다."
core-enforcer,ultra-sun-ultra-moon,zh-hant,"如果攻擊的對手在該回合
已經結束行動，
對手的特性就會被消除。"
core-enforcer,ultra-sun-ultra-moon,fr,"La cible subit des dégâts et, si elle a déjà agi
à ce tour, elle perd aussi son talent."
core-enforcer,ultra-sun-ultra-moon,de,"Hat das Pokémon, das durch diese Attacke Schaden
genommen hat, in dieser Runde bereits gehandelt,
verliert es seine Fähigkeit."
core-enforcer,ultra-sun-ultra-moon,es,"Inflige daño al rival, y si este ya ha hecho uso de
algún movimiento, pierde su habilidad."
core-enforcer,ultra-sun-ultra-moon,it,"Il bersaglio subisce dei danni e, se ha già agito
nel turno, perde la sua abilità."
core-enforcer,ultra-sun-ultra-moon,en,"If the Pokémon the user has inflicted damage on
have already used their moves, this move eliminates
the effect of the target’s Ability."
core-enforcer,ultra-sun-ultra-moon,ja,"ダメージを　与えた　相手が
すでに　行動を　終えていたら
相手の　特性を　消してしまう。"
core-enforcer,ultra-sun-ultra-moon,zh-hans,"如果给予过伤害的对手
已经结束行动，
其特性就会被消除。"
core-enforcer,ultra-sun-ultra-moon,es-419,"Inflige daño al rival, y si este ya ha hecho uso de
algún movimiento, pierde su habilidad."
core-enforcer,lets-go-pikachu-lets-go-eevee,ja-hrkt,"ダメージを　あたえた　あいてが
すでに　こうどうを　おえて　いたら
あいての　とくせいを　けして　しまう。"
core-enforcer,lets-go-pikachu-lets-go-eevee,ko,"데미지를 준 상대가
이미 행동을 끝냈다면
상대의 특성을 없애버린다."
core-enforcer,lets-go-pikachu-lets-go-eevee,zh-hant,"如果攻擊的對手在該回合
已經結束行動，
對手的特性就會被消除。"
core-enforcer,lets-go-pikachu-lets-go-eevee,fr,"La cible subit des dégâts et, si elle a déjà agi à ce tour,
elle perd aussi son talent."
core-enforcer,lets-go-pikachu-lets-go-eevee,de,"Hat das Pokémon, das durch diese Attacke Schaden
genommen hat, in dieser Runde bereits gehandelt,
verliert es seine Fähigkeit."
core-enforcer,lets-go-pikachu-lets-go-eevee,es,"Inflige daño al rival, y si este ya ha hecho uso de
algún movimiento, pierde su habilidad."
core-enforcer,lets-go-pikachu-lets-go-eevee,it,"Il bersaglio subisce dei danni e, se ha già agito
nel turno, perde la sua abilità."
core-enforcer,lets-go-pikachu-lets-go-eevee,en,"If the Pokémon the user has inflicted damage on
have already used their moves, this move eliminates
the effect of the target’s Ability."
core-enforcer,lets-go-pikachu-lets-go-eevee,ja,"ダメージを　与えた　相手が
すでに　行動を　終えていたら
相手の　特性を　消してしまう。"
core-enforcer,lets-go-pikachu-lets-go-eevee,zh-hans,"如果给予过伤害的对手
已经结束行动，
其特性就会被消除。"
core-enforcer,lets-go-pikachu-lets-go-eevee,es-419,"Inflige daño al rival, y si este ya ha hecho uso de
algún movimiento, pierde su habilidad."
core-enforcer,sword-shield,ja-hrkt,"ダメージを　あたえた　あいてが
すでに　こうどうを　おえて　いたら
あいての　とくせいを　けして　しまう。"
core-enforcer,sword-shield,ko,"데미지를 준 상대가
이미 행동을 끝냈다면
상대의 특성을 없애버린다."
core-enforcer,sword-shield,zh-hant,"如果攻擊的對手在該回合
已經結束行動，
對手的特性就會被消除。"
core-enforcer,sword-shield,fr,"La cible subit des dégâts et, si elle a déjà agi à ce tour,
elle perd aussi son talent."
core-enforcer,sword-shield,de,"Hat das gegnerische Pokémon, das durch diese Attacke
Schaden genommen hat, in dieser Runde bereits
gehandelt, verliert es seine Fähigkeit."
core-enforcer,sword-shield,es,"Inflige daño al rival, y si este ya ha hecho uso de algún
movimiento, pierde su habilidad."
core-enforcer,sword-shield,it,"Il bersaglio subisce dei danni e, se ha già agito
nel turno, perde la sua abilità."
core-enforcer,sword-shield,en,"If the Pokémon the user has inflicted damage on
have already used their moves, this move eliminates
the effect of the target’s Ability."
core-enforcer,sword-shield,ja,"ダメージを　与えた　相手が
すでに　行動を　終えていたら
相手の　特性を　消してしまう。"
core-enforcer,sword-shield,zh-hans,"如果给予过伤害的对手
已经结束行动，
其特性就会被消除。"
core-enforcer,sword-shield,es-419,"Inflige daño al rival, y si este ya ha hecho uso de algún
movimiento, pierde su habilidad."
trop-kick,sun-moon,ja-hrkt,"なんごく　ゆらいの　あつい
キックを　あいてに　あびせる。
あいての　こうげきを　さげる。"
trop-kick,sun-moon,ko,"남쪽 나라에서 유래된
뜨거운 킥을 상대에게 날린다.
상대의 공격을 떨어뜨린다."
trop-kick,sun-moon,zh-hant,"向對手使出來自南國的火熱腳踢。
進而降低對手的攻擊。"
trop-kick,sun-moon,fr,"Un coup de pied chaud comme les tropiques qui
inflige des dégâts à la cible et baisse son Attaque."
trop-kick,sun-moon,de,"Der Anwender greift den Gegner mit einem heftigen
Tritt tropischer Herkunft an. Dabei sinkt auch der
Angriffs-Wert des Gegners."
trop-kick,sun-moon,es,"Lanza una patada con la fuerza del trópico que
golpea al rival y reduce su Ataque."
trop-kick,sun-moon,it,"Chi la usa colpisce il bersaglio con un potente calcio
sfruttando una tecnica originaria dei paesi tropicali
e ne riduce l’Attacco."
trop-kick,sun-moon,en,"The user lands an intense kick of tropical origins on
the target. This also lowers the target’s Attack stat."
trop-kick,sun-moon,ja,"南国　由来の　熱い
キックを　相手に　浴びせる。
相手の　攻撃を　さげる。"
trop-kick,sun-moon,zh-hans,"向对手使出来自南国的火热脚踢。
从而降低对手的攻击。"
trop-kick,sun-moon,es-419,"Lanza una patada con la fuerza del trópico que
golpea al rival y reduce su Ataque."
trop-kick,ultra-sun-ultra-moon,ja-hrkt,"なんごく　ゆらいの　あつい
キックを　あいてに　あびせる。
あいての　こうげきを　さげる。"
trop-kick,ultra-sun-ultra-moon,ko,"남쪽 나라에서 유래된
뜨거운 킥을 상대에게 날린다.
상대의 공격을 떨어뜨린다."
trop-kick,ultra-sun-ultra-moon,zh-hant,"向對手使出來自南國的火熱腳踢。
進而降低對手的攻擊。"
trop-kick,ultra-sun-ultra-moon,fr,"Un coup de pied chaud comme les tropiques qui
inflige des dégâts à la cible et baisse son Attaque."
trop-kick,ultra-sun-ultra-moon,de,"Der Anwender greift den Gegner mit einem heftigen
Tritt tropischer Herkunft an. Dabei sinkt auch der
Angriffs-Wert des Gegners."
trop-kick,ultra-sun-ultra-moon,es,"Lanza una patada con la fuerza del trópico que
golpea al rival y reduce su Ataque."
trop-kick,ultra-sun-ultra-moon,it,"Chi la usa colpisce il bersaglio con un potente calcio
sfruttando una tecnica originaria dei paesi tropicali
e ne riduce l’Attacco."
trop-kick,ultra-sun-ultra-moon,en,"The user lands an intense kick of tropical origins on
the target. This also lowers the target’s Attack stat."
trop-kick,ultra-sun-ultra-moon,ja,"南国　由来の　熱い
キックを　相手に　浴びせる。
相手の　攻撃を　さげる。"
trop-kick,ultra-sun-ultra-moon,zh-hans,"向对手使出来自南国的火热脚踢。
从而降低对手的攻击。"
trop-kick,ultra-sun-ultra-moon,es-419,"Lanza una patada con la fuerza del trópico que
golpea al rival y reduce su Ataque."
trop-kick,lets-go-pikachu-lets-go-eevee,ja-hrkt,"なんごく　ゆらいの　あつい
キックを　あいてに　あびせる。
あいての　こうげきを　さげる。"
trop-kick,lets-go-pikachu-lets-go-eevee,ko,"남쪽 나라에서 유래된
뜨거운 킥을 상대에게 날린다.
상대의 공격을 떨어뜨린다."
trop-kick,lets-go-pikachu-lets-go-eevee,zh-hant,"向對手使出來自南國的火熱腳踢。
進而降低對手的攻擊。"
trop-kick,lets-go-pikachu-lets-go-eevee,fr,"Un coup de pied chaud comme les tropiques qui
inflige des dégâts à la cible et baisse son Attaque."
trop-kick,lets-go-pikachu-lets-go-eevee,de,"Der Anwender greift den Gegner mit einem heftigen
Tritt tropischer Herkunft an. Dabei sinkt auch der
Angriffs-Wert des Gegners."
trop-kick,lets-go-pikachu-lets-go-eevee,es,"Lanza una patada con la fuerza del trópico que
golpea al rival y reduce su Ataque."
trop-kick,lets-go-pikachu-lets-go-eevee,it,"Chi la usa colpisce il bersaglio con un potente calcio
sfruttando una tecnica originaria dei paesi tropicali
e ne riduce l’Attacco."
trop-kick,lets-go-pikachu-lets-go-eevee,en,"The user lands an intense kick of tropical origins on
the target. This also lowers the target’s Attack stat."
trop-kick,lets-go-pikachu-lets-go-eevee,ja,"南国　由来の　熱い
キックを　相手に　浴びせる。
相手の　攻撃を　さげる。"
trop-kick,lets-go-pikachu-lets-go-eevee,zh-hans,"向对手使出来自南国的火热脚踢。
从而降低对手的攻击。"
trop-kick,lets-go-pikachu-lets-go-eevee,es-419,"Lanza una patada con la fuerza del trópico que
golpea al rival y reduce su Ataque."
trop-kick,sword-shield,ja-hrkt,"なんごく　ゆらいの　あつい
キックを　あいてに　あびせる。
あいての　こうげきを　さげる。"
trop-kick,sword-shield,ko,"남쪽 나라에서 유래된
뜨거운 킥을 상대에게 날린다.
상대의 공격을 떨어뜨린다."
trop-kick,sword-shield,zh-hant,"向對手使出來自南國的火熱腳踢。
進而降低對手的攻擊。"
trop-kick,sword-shield,fr,"Un coup de pied chaud comme les tropiques qui inflige
des dégâts à la cible et baisse son Attaque."
trop-kick,sword-shield,de,"Der Anwender greift das Ziel mit einem heftigen
Tritt tropischer Herkunft an. Dabei sinkt auch der
Angriffs-Wert des Zieles."
trop-kick,sword-shield,es,"Lanza una patada con la fuerza del trópico que golpea
al rival y reduce su Ataque."
trop-kick,sword-shield,it,"Chi la usa colpisce il bersaglio con un potente calcio
sfruttando una tecnica originaria dei paesi tropicali
e ne riduce l’Attacco."
trop-kick,sword-shield,en,"The user lands an intense kick of tropical origins on
the target. This also lowers the target’s Attack stat."
trop-kick,sword-shield,ja,"南国　由来の　熱い
キックを　相手に　浴びせる。
相手の　攻撃を　さげる。"
trop-kick,sword-shield,zh-hans,"向对手使出来自南国的火热脚踢。
从而降低对手的攻击。"
trop-kick,sword-shield,es-419,"Lanza una patada con la fuerza del trópico que golpea
al rival y reduce su Ataque."
trop-kick,scarlet-violet,en,The user lands an intense kick of tropical origins on the target. This also lowers the target's Attack stat.
instruct,sun-moon,ja-hrkt,"あいてが　だした　わざを
しじして　もういちど
ださせる　ことが　できる。"
instruct,sun-moon,ko,"상대에게 지시하여
상대가 쓴 기술을
다시 한 번 쓰게 할 수 있다."
instruct,sun-moon,zh-hant,"對手使出招式之後，
能夠透過指令讓對手
再次使出相同招式。"
instruct,sun-moon,fr,"Force la cible à lancer immédiatement la dernière
capacité qu’elle a utilisée."
instruct,sun-moon,de,"Der Anwender befiehlt dem Ziel, dessen zuletzt
ausgeführte Attacke sofort wieder einzusetzen."
instruct,sun-moon,es,"Fuerza al objetivo a repetir inmediatamente su último
movimiento."
instruct,sun-moon,it,"Costringe il bersaglio a ripetere immediatamente
l’ultima mossa che ha sferrato."
instruct,sun-moon,en,"The user instructs the target to use the target’s last
move again."
instruct,sun-moon,ja,"相手が　出した　技を
指示して　もう一度
出させることが　できる。"
instruct,sun-moon,zh-hans,"向对手下达指示，
让其再次使出刚才的招式。"
instruct,sun-moon,es-419,"Fuerza al objetivo a repetir inmediatamente su último
movimiento."
instruct,ultra-sun-ultra-moon,ja-hrkt,"あいてが　だした　わざを
しじして　もういちど
ださせる　ことが　できる。"
instruct,ultra-sun-ultra-moon,ko,"상대에게 지시하여
상대가 쓴 기술을
다시 한 번 쓰게 할 수 있다."
instruct,ultra-sun-ultra-moon,zh-hant,"對手使出招式之後，
能夠透過指令讓對手
再次使出相同招式。"
instruct,ultra-sun-ultra-moon,fr,"Force la cible à lancer immédiatement la dernière
capacité qu’elle a utilisée."
instruct,ultra-sun-ultra-moon,de,"Der Anwender befiehlt dem Ziel, dessen zuletzt
ausgeführte Attacke sofort wieder einzusetzen."
instruct,ultra-sun-ultra-moon,es,"Fuerza al objetivo a repetir inmediatamente su último
movimiento."
instruct,ultra-sun-ultra-moon,it,"Costringe il bersaglio a ripetere immediatamente
l’ultima mossa che ha sferrato."
instruct,ultra-sun-ultra-moon,en,"The user instructs the target to use the target’s last
move again."
