item,version_group,language,flavor_text
koffing-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
koffing-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
koffing-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
koffing-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
koffing-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
koffing-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
koffing-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
koffing-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
koffing-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
koffing-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
koffing-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
koffing-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
koffing-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
koffing-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
koffing-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
rhyhorn-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
rhyhorn-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
rhyhorn-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
rhyhorn-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
rhyhorn-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
rhyhorn-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
rhyhorn-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
rhyhorn-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
rhyhorn-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
rhyhorn-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
rhyhorn-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
rhyhorn-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
chansey-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
chansey-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
chansey-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
chansey-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
chansey-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
chansey-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
chansey-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
chansey-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
chansey-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
chansey-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
chansey-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
chansey-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
chansey-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
chansey-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
chansey-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
chansey-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
chansey-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
chansey-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
chansey-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
chansey-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
chansey-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
chansey-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
tangela-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
tangela-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
tangela-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
tangela-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
tangela-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
tangela-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
tangela-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
tangela-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
tangela-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
tangela-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
tangela-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
tangela-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
tangela-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
tangela-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
tangela-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
tangela-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
tangela-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
tangela-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
tangela-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
tangela-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
tangela-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
tangela-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
kangaskhan-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
kangaskhan-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
kangaskhan-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
kangaskhan-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
kangaskhan-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
kangaskhan-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
kangaskhan-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
kangaskhan-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
kangaskhan-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
kangaskhan-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
kangaskhan-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
kangaskhan-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
horsea-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
horsea-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
horsea-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
horsea-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
horsea-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
horsea-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
horsea-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
horsea-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
horsea-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
horsea-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
horsea-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
horsea-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
horsea-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
horsea-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
horsea-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
horsea-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
horsea-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
horsea-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
horsea-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
horsea-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
horsea-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
horsea-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
goldeen-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
goldeen-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
goldeen-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
goldeen-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
goldeen-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
goldeen-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
goldeen-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
goldeen-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
goldeen-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
goldeen-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
goldeen-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
goldeen-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
goldeen-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
goldeen-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
goldeen-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
goldeen-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
goldeen-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
goldeen-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
goldeen-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
goldeen-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
goldeen-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
goldeen-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
staryu-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
staryu-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
staryu-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
staryu-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
staryu-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
staryu-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
staryu-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
staryu-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
staryu-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
staryu-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
staryu-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
staryu-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
staryu-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
staryu-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
staryu-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
staryu-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
staryu-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
staryu-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
staryu-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
staryu-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
staryu-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
staryu-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de ciertos Pokémon."
mr-mime-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
mr-mime-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
mr-mime-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
mr-mime-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
mr-mime-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
mr-mime-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
mr-mime-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
mr-mime-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
mr-mime-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
mr-mime-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
mr-mime-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
mr-mime-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
mr-mime-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
mr-mime-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
mr-mime-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
mr-mime-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
mr-mime-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
mr-mime-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
mr-mime-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
mr-mime-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
mr-mime-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
mr-mime-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
scyther-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
scyther-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
scyther-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
scyther-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
scyther-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
scyther-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
scyther-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
scyther-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
scyther-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
scyther-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
scyther-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
scyther-candy,sword-shield,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
scyther-candy,sword-shield,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
scyther-candy,sword-shield,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
scyther-candy,sword-shield,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
scyther-candy,sword-shield,de,"Ein Bonbon, das voller Energie steckt. Erhöht dauerhaft
sämtliche Statuswerte eines bestimmten Pokémon."
scyther-candy,sword-shield,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
scyther-candy,sword-shield,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
scyther-candy,sword-shield,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
scyther-candy,sword-shield,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
scyther-candy,sword-shield,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
scyther-candy,sword-shield,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
jynx-candy,lets-go-pikachu-lets-go-eevee,ja-hrkt,"エネルギーの　つまった　アメ。
とくていの　ポケモンの　のうりょくを
すべて　あげる。"
jynx-candy,lets-go-pikachu-lets-go-eevee,ko,"에너지가 가득한 사탕.
특정 포켓몬의
모든 능력을 올린다."
jynx-candy,lets-go-pikachu-lets-go-eevee,zh-hant,"充滿能量的糖果。
能提高特定寶可夢的
所有能力。"
jynx-candy,lets-go-pikachu-lets-go-eevee,fr,"Un bonbon plein d’énergie.
Il augmente toutes les stats d’un certain Pokémon."
jynx-candy,lets-go-pikachu-lets-go-eevee,de,"Ein Bonbon, das voller Energie steckt.
Erhöht dauerhaft sämtliche Statuswerte eines
bestimmten Pokémon."
jynx-candy,lets-go-pikachu-lets-go-eevee,es,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
jynx-candy,lets-go-pikachu-lets-go-eevee,it,"Una caramella piena zeppa di energia.
Aumenta tutte le statistiche di determinati Pokémon."
jynx-candy,lets-go-pikachu-lets-go-eevee,en,"A candy that is packed with energy. When given to
certain Pokémon, it will increase all their stats at once."
jynx-candy,lets-go-pikachu-lets-go-eevee,ja,"エネルギーの　つまった　アメ。
特定の　ポケモンの　能力を
すべて　上げる。"
jynx-candy,lets-go-pikachu-lets-go-eevee,zh-hans,"充满能量的糖果。
能让特定宝可梦的
所有能力上升。"
jynx-candy,lets-go-pikachu-lets-go-eevee,es-419,"Caramelo energético que aumenta todas las
características de cierto Pokémon."
