species,form,version_group,version,language,flavor_text
607,,x-y,x,ja,"明かりを　灯して　道案内を
するように　見せかけながら
生命力を　吸い取っている。"
607,,x-y,x,es-419,"Finge ser una luz guía en el camino, pero en realidad
solo quiere absorber la energía vital de quien lo sigue."
607,,x-y,y,ja-hrkt,"ヒトモシの　ともす　あかりは
ひとや　ポケモンの　せいめいりょくを
すいとって　もえているのだ。"
607,,x-y,y,ko,"불켜미가 밝히는 빛은
사람과 포켓몬의 생명력을
빨아들여 불타고 있다."
607,,x-y,y,fr,"Sa flamme brûle en consumant l’énergie vitale
des gens et des Pokémon."
607,,x-y,y,de,"Es entfacht eine Flamme, die von der Lebensenergie
eines Menschen oder eines Pokémon zehrt."
607,,x-y,y,es,"La luz que desprende absorbe la energía vital de
humanos y Pokémon."
607,,x-y,y,it,"La luce che emana brucia consumando l’energia di
esseri umani e Pokémon."
607,,x-y,y,en,"Litwick shines a light that absorbs the life energy of
people and Pokémon, which becomes the fuel that
it burns."
607,,x-y,y,ja,"ヒトモシの　灯す　明かりは
人や　ポケモンの　生命力を
吸い取って　燃えているのだ。"
607,,x-y,y,es-419,"La luz que desprende absorbe la energía vital de
humanos y Pokémon."
607,,omega-ruby-alpha-sapphire,omega-ruby,ja-hrkt,"あかりを　ともして　みちあんないを
するように　みせかけながら
せいめいりょくを　すいとっている。"
607,,omega-ruby-alpha-sapphire,omega-ruby,ko,"빛을 밝혀 길 안내를
하는 것처럼 가장하여
생명력을 빨아들이고 있다."
607,,omega-ruby-alpha-sapphire,omega-ruby,fr,"Il fait semblant de guider ses victimes à la lueur de sa flamme,
mais c’est pour mieux aspirer leur énergie vitale."
607,,omega-ruby-alpha-sapphire,omega-ruby,de,"Es entzündet ein Licht und gibt vor, dem Gegner den Weg zu
weisen, doch eigentlich saugt es ihm seine Lebensenergie ab."
607,,omega-ruby-alpha-sapphire,omega-ruby,es,"Finge ser una luz guía en el camino, pero en realidad solo
quiere absorber la energía vital de quien lo sigue."
607,,omega-ruby-alpha-sapphire,omega-ruby,it,"Mentre fa luce col pretesto di fare loro da guida, assorbe
energia vitale dalle sue prede."
607,,omega-ruby-alpha-sapphire,omega-ruby,en,"While shining a light and pretending to be a guide,
it leeches off the life force of any who follow it."
607,,omega-ruby-alpha-sapphire,omega-ruby,ja,"明かりを　灯して　道案内を
するように　見せかけながら
生命力を　吸い取っている。"
607,,omega-ruby-alpha-sapphire,omega-ruby,es-419,"Finge ser una luz guía en el camino, pero en realidad solo
quiere absorber la energía vital de quien lo sigue."
607,,omega-ruby-alpha-sapphire,alpha-sapphire,ja-hrkt,"ヒトモシの　ともす　あかりは
ひとや　ポケモンの　せいめいりょくを
すいとって　もえているのだ。"
607,,omega-ruby-alpha-sapphire,alpha-sapphire,ko,"불켜미가 밝히는 빛은
사람과 포켓몬의 생명력을
빨아들여 불타고 있다."
607,,omega-ruby-alpha-sapphire,alpha-sapphire,fr,"Sa flamme brûle en consumant l’énergie vitale des gens
et des Pokémon."
607,,omega-ruby-alpha-sapphire,alpha-sapphire,de,"Es entfacht eine Flamme, die von der Lebensenergie eines
Menschen oder eines Pokémon zehrt."
607,,omega-ruby-alpha-sapphire,alpha-sapphire,es,"La luz que desprende absorbe la energía vital de humanos y
Pokémon."
607,,omega-ruby-alpha-sapphire,alpha-sapphire,it,"La luce che emana brucia consumando l’energia di esseri
umani e Pokémon."
607,,omega-ruby-alpha-sapphire,alpha-sapphire,en,"Litwick shines a light that absorbs the life energy of
people and Pokémon, which becomes the fuel that
it burns."
607,,omega-ruby-alpha-sapphire,alpha-sapphire,ja,"ヒトモシの　灯す　明かりは
人や　ポケモンの　生命力を
吸い取って　燃えているのだ。"
607,,omega-ruby-alpha-sapphire,alpha-sapphire,es-419,"La luz que desprende absorbe la energía vital de humanos y
Pokémon."
607,,sword-shield,sword,ja-hrkt,"ほのおで　ねっせられた　からだは
ほんのり　あたたかい。　まいごの
てを　ひき　れいかいへと　いざなう。"
607,,sword-shield,sword,ko,"불꽃으로 뜨거워진 몸은
약간 따뜻하다. 미아의
손을 잡고 영계로 데리고 간다."
607,,sword-shield,sword,zh-hant,"頭上燃燒著的燭光讓牠的身體
保持微熱。會拉著迷路孩子的手，
將他們帶向靈界。"
607,,sword-shield,sword,fr,"Son corps est tiède, réchauffé par sa flamme.
Il prend les personnes égarées par la main
et les guide vers le monde des esprits."
607,,sword-shield,sword,de,"Seine Flamme wärmt seinen Körper leicht.
Wer vom Weg abkommt, wird von ihm an der
Hand genommen und ins Jenseits gelockt."
607,,sword-shield,sword,es,"El calor de la llama hace que su cuerpo esté
algo tibio. Toma de la mano a quien se pierde
para llevárselo a su mundo de espíritus."
607,,sword-shield,sword,it,"La sua fiamma gli riscalda il corpo rendendolo
leggermente tiepido. Prende per mano chi si
è smarrito per condurlo nel mondo degli spiriti."
607,,sword-shield,sword,en,"The flame on its head keeps its body slightly
warm. This Pokémon takes lost children by the
hand to guide them to the spirit world."
607,,sword-shield,sword,ja,"炎で　熱せられた　体は
ほんのり　温かい。　迷子の
手を　引き　霊界へと　誘う。"
607,,sword-shield,sword,zh-hans,"头上燃烧着的烛光让它的身体
保持微热。会拉着迷路孩子的手，
将他们带向灵界。"
607,,sword-shield,sword,es-419,"El calor de la llama hace que su cuerpo esté
algo tibio. Toma de la mano a quien se pierde
para llevárselo a su mundo de espíritus."
607,,sword-shield,shield,ja-hrkt,"すいとる　いのちが　わかければ
わかいほど　あたまの　ほのおは
おおきく　あやしく　もえあがる。"
607,,sword-shield,shield,ko,"흡수하는 생명이 젊으면
젊을수록 머리의 불꽃은
크고 괴이하게 타오른다."
607,,sword-shield,shield,zh-hant,"吸取到的靈魂越年輕，
頭上的燭光就會
燃燒得越旺越詭異。"
607,,sword-shield,shield,fr,"Plus les victimes dont il aspire l’énergie vitale
sont jeunes, plus sa flamme grandit et luit
lugubrement."
607,,sword-shield,shield,de,"Je jünger das Opfer, dem es die Lebensenergie
entzieht, desto höher und unheimlicher brennt
die Flamme auf seinem Kopf."
607,,sword-shield,shield,es,"Cuanto más joven sea la energía vital que ha
absorbido, mayor tamaño tendrá la llama de
la cabeza y más siniestro será su brillo."
607,,sword-shield,shield,it,"Più giovane è la vittima da cui ha assorbito
l’energia vitale, più grande e sinistra è la
fiamma che gli brilla sul capo."
607,,sword-shield,shield,en,"The younger the life this Pokémon absorbs,
the brighter and eerier the flame on its
head burns."
607,,sword-shield,shield,ja,"吸い取る　命が　若ければ
若いほど　頭の　炎は
大きく　妖しく　燃え上がる。"
607,,sword-shield,shield,zh-hans,"吸取到的灵魂越年轻，
头上的烛光就会
燃烧得越旺越诡异。"
607,,sword-shield,shield,es-419,"Cuanto más joven sea la energía vital que ha
absorbido, mayor tamaño tendrá la llama de
la cabeza y más siniestro será su brillo."
608,,black-white,black,fr,"Un Pokémon craint pour être de mauvais
augure. Il erre dans les villes à la
recherche d’âmes de défunts."
608,,black-white,black,en,"This ominous Pokémon is feared.
Through cities it wanders, searching
for the spirits of the fallen."
608,,black-white,white,fr,"Il apparaît au moment du trépas
et aspire l’âme à l’instant même
où elle quitte le corps."
608,,black-white,white,en,"It arrives near the moment of death
and steals spirit from the body."
608,,black-2-white-2,black-2,en,"The spirits it absorbs fuel its baleful
fire. It hangs around hospitals waiting
for people to pass on."
608,,black-2-white-2,white-2,en,"The spirits it absorbs fuel its baleful
fire. It hangs around hospitals waiting
for people to pass on."
608,,x-y,x,ja-hrkt,"たましいを　すいとり　ひをともす。
ひとが　しぬのを　まつため
びょういんを　うろつくようになった。"
608,,x-y,x,ko,"영혼을 빨아들여 불을 밝힌다.
사람이 죽는 것을 기다리기 위해
병원을 서성거리게 되었다."
608,,x-y,x,fr,"Il aspire les âmes pour entretenir sa flamme.
Il erre dans les hôpitaux dans l’attente d’un trépas."
608,,x-y,x,de,"Es nährt seine Flamme mit den Seelen seiner Opfer.
Heutzutage irrt es auf der Suche nach Seelen durch
Krankenhäuser."
608,,x-y,x,es,"Al absorber almas, su llama se enciende. Espera a que
la gente fallezca, así que suele deambular por los
hospitales."
608,,x-y,x,it,"La sua fiamma si accende quando risucchia gli spettri.
Si trova spesso nei pressi dei cimiteri, dove questi
abbondano."
608,,x-y,x,en,"The spirits it absorbs fuel its baleful fire. It hangs
around hospitals waiting for people to pass on."
608,,x-y,x,ja,"魂を　吸いとり　火を灯す。
人が　死ぬのを　待つため
病院を　うろつくようになった。"
608,,x-y,x,es-419,"Al absorber almas, su llama se enciende. Espera a que
la gente fallezca, así que suele deambular por los
hospitales."
608,,x-y,y,ja-hrkt,"りんじゅうの　さいに　あらわれて
たましいが　にくたいを　はなれると
すかさず　すいとってしまうのだ。"
608,,x-y,y,ko,"임종 때 나타나서
영혼이 육체를 떠나면
재빨리 빨아들여 버린다."
608,,x-y,y,fr,"Il apparaît au moment du trépas et aspire l’âme
à l’instant même où elle quitte le corps."
608,,x-y,y,de,"Es erscheint im Augenblick des Todes und verschlingt
die Seele des Verblichenen, sofort nachdem sie den
Körper verlassen hat."
608,,x-y,y,es,"Aparece hacia el final de la vida y absorbe el alma
en cuanto esta se separa del cuerpo."
608,,x-y,y,it,"Appare sul finire della vita per risucchiare l’energia
delle anime vagabonde."
608,,x-y,y,en,"It arrives near the moment of death and steals spirit
from the body."
608,,x-y,y,ja,"臨終の　際に　現れて
魂が　肉体を　離れると
すかさず　吸い取ってしまうのだ。"
608,,x-y,y,es-419,"Aparece hacia el final de la vida y absorbe el alma
en cuanto esta se separa del cuerpo."
608,,omega-ruby-alpha-sapphire,omega-ruby,ja-hrkt,"たましいを　すいとり　ひをともす。
ひとが　しぬのを　まつため
びょういんを　うろつくようになった。"
608,,omega-ruby-alpha-sapphire,omega-ruby,ko,"영혼을 빨아들여 불을 밝힌다.
사람이 죽는 것을 기다리기 위해
병원을 서성거리게 되었다."
608,,omega-ruby-alpha-sapphire,omega-ruby,fr,"Il aspire les âmes pour entretenir sa flamme.
Il erre dans les hôpitaux dans l’attente d’un trépas."
608,,omega-ruby-alpha-sapphire,omega-ruby,de,"Es nährt seine Flamme mit den Seelen seiner Opfer.
Heutzutage irrt es auf der Suche nach Seelen durch
Krankenhäuser."
608,,omega-ruby-alpha-sapphire,omega-ruby,es,"Al absorber almas, su llama se enciende. Espera a que la
gente fallezca, así que suele deambular por los hospitales."
608,,omega-ruby-alpha-sapphire,omega-ruby,it,"La sua fiamma si accende quando risucchia gli spettri. Si trova
spesso nei pressi dei cimiteri, dove questi abbondano."
608,,omega-ruby-alpha-sapphire,omega-ruby,en,"The spirits it absorbs fuel its baleful fire. It hangs
around hospitals waiting for people to pass on."
608,,omega-ruby-alpha-sapphire,omega-ruby,ja,"魂を　吸いとり　火を灯す。
人が　死ぬのを　待つため
病院を　うろつくようになった。"
608,,omega-ruby-alpha-sapphire,omega-ruby,es-419,"Al absorber almas, su llama se enciende. Espera a que la
gente fallezca, así que suele deambular por los hospitales."
608,,omega-ruby-alpha-sapphire,alpha-sapphire,ja-hrkt,"りんじゅうの　さいに　あらわれて
たましいが　にくたいを　はなれると
すかさず　すいとってしまうのだ。"
608,,omega-ruby-alpha-sapphire,alpha-sapphire,ko,"임종 때 나타나서
영혼이 육체를 떠나면
재빨리 빨아들여 버린다."
608,,omega-ruby-alpha-sapphire,alpha-sapphire,fr,"Il apparaît au moment du trépas et aspire l’âme à l’instant
même où elle quitte le corps."
608,,omega-ruby-alpha-sapphire,alpha-sapphire,de,"Es erscheint im Augenblick des Todes und verschlingt die
Seele des Verblichenen, sofort nachdem sie den Körper
verlassen hat."
608,,omega-ruby-alpha-sapphire,alpha-sapphire,es,"Aparece hacia el final de la vida y absorbe el alma en cuanto
esta se separa del cuerpo."
608,,omega-ruby-alpha-sapphire,alpha-sapphire,it,"Appare sul finire della vita per risucchiare l’energia delle
anime vagabonde."
608,,omega-ruby-alpha-sapphire,alpha-sapphire,en,"It arrives near the moment of death and steals spirit
from the body."
608,,omega-ruby-alpha-sapphire,alpha-sapphire,ja,"臨終の　際に　現れて
魂が　肉体を　離れると
すかさず　吸い取ってしまうのだ。"
608,,omega-ruby-alpha-sapphire,alpha-sapphire,es-419,"Aparece hacia el final de la vida y absorbe el alma en cuanto
esta se separa del cuerpo."
608,,sword-shield,sword,ja-hrkt,"だれかが　しぬ　ちょくぜんに
あらわれる　ことから　しにがみの
つかい　として　おそれられている。"
608,,sword-shield,sword,ko,"누군가가 죽기 직전에
나타나기 때문에 사신의 사자로
여겨져 두려움의 대상이 되었다."
608,,sword-shield,sword,zh-hant,"由於牠會在人類臨終時出現，
人們因此認為牠是死神
的使者，對牠畏懼不已。"
608,,sword-shield,sword,fr,"Comme il apparaît dès qu’une personne
est sur le point de trépasser, les gens le craignent
et le prennent pour un messager de la mort."
608,,sword-shield,sword,de,"Es wird als Todesbote gefürchtet, da es oft in der
Nähe von Menschen auftaucht, deren Ende kurz
bevorsteht."
608,,sword-shield,sword,es,"Es considerado y temido como Pokémon de
mal agüero, ya que aparece en los instantes
previos al fallecimiento de alguien."
608,,sword-shield,sword,it,"Appare quando qualcuno sta per morire.
Per questo motivo è considerato l’aiutante
della divinità della morte ed è molto temuto."
608,,sword-shield,sword,en,"This Pokémon appears just before someone
passes away, so it’s feared as an emissary
of death."
608,,sword-shield,sword,ja,"誰かが　死ぬ　直前に
現れる　ことから　死神の使い
として　恐れられている。"
608,,sword-shield,sword,zh-hans,"由于它会在人类临终时出现，
人们认为它是死神的
使者，对它畏惧不已。"
608,,sword-shield,sword,es-419,"Es considerado y temido como Pokémon de
mal agüero, ya que aparece en los instantes
previos al fallecimiento de alguien."
608,,sword-shield,shield,ja-hrkt,"ランプの　ふりをして　まちなかに
ひそむ。　しきが　ちかい　ひとを
みつけると　そっと　あとを　つける。"
608,,sword-shield,shield,ko,"램프인 척 마을 안으로
숨어든다. 죽음이 다가온 사람을
발견하면 조용히 뒤를 쫓는다."
608,,sword-shield,shield,zh-hant,"偽裝成燈的樣子藏身在城鎮裡。
一旦發現了臨近死期的人，
便會悄悄地跟在後面。"
608,,sword-shield,shield,fr,"Il se cache en ville en se faisant passer pour
un lampadaire. Lorsqu’il repère une personne
dont l’heure est proche, il la suit en catimini."
608,,sword-shield,shield,de,"Es gibt sich als Lampe aus und lungert in Städten
herum. Entdeckt es einen Menschen, dessen
Todesstunde naht, folgt es ihm leise."
608,,sword-shield,shield,es,"Se oculta en entornos urbanos haciéndose pasar
por una lámpara corriente. Si se topa con alguien
moribundo, lo sigue en silencio."
608,,sword-shield,shield,it,"Si mimetizza nel paesaggio cittadino fingendosi
una lampada. Quando incontra una persona
prossima alla morte, la segue silenzioso."
608,,sword-shield,shield,en,"It lurks in cities, pretending to be a lamp.
Once it finds someone whose death is near,
it will trail quietly after them."
608,,sword-shield,shield,ja,"ランプの　ふりをして　町中に
潜む。　死期が　近い　人を
見つけると　そっと　後を　つける。"
608,,sword-shield,shield,zh-hans,"伪装成灯的样子藏身在城镇里。
一旦发现了临近死期的人，
便会悄悄地跟在后面。"
608,,sword-shield,shield,es-419,"Se oculta en entornos urbanos haciéndose pasar
por una lámpara corriente. Si se topa con alguien
moribundo, lo sigue en silencio."
609,,black-white,black,fr,"Il brûle en aspirant les âmes, et
hypnotise ses ennemis en faisant
osciller les flammes de ses bras."
609,,black-white,black,en,"It absorbs a spirit, which it then burns.
By waving the flames on its arms,
it puts its foes into a hypnotic trance."
609,,black-white,white,fr,"Les victimes des flammes de Lugulabre
voient leur âme aspirée jusqu’à ce que
leur corps ne soit plus que coquille vide."
609,,black-white,white,en,"Being consumed in Chandelure’s flame
burns up the spirit, leaving the
body behind."
609,,black-2-white-2,black-2,en,"The spirits burned up in its
ominous flame lose their way
and wander this world forever."
609,,black-2-white-2,white-2,en,"The spirits burned up in its
ominous flame lose their way
and wander this world forever."
609,,x-y,x,ja-hrkt,"シャンデラの　ほのおに　つつまれると
たましいが　すいとられ　もやされる。
ぬけがらの　からだ　だけが　のこる。"
609,,x-y,x,ko,"샹델라의 불꽃에 둘러싸이면
영혼이 빨려가 불타버린다.
빈 껍데기인 몸만 남는다."
609,,x-y,x,fr,"Les victimes des flammes de Lugulabre voient leur
âme aspirée jusqu’à ce que leur corps ne soit plus
que coquille vide."
609,,x-y,x,de,"Es saugt die Seele eines jeden auf, der in seinen
Feuerkranz gerät, bis nur noch eine leere Hülle von
ihm übrig ist."
609,,x-y,x,es,"Sus llamas absorben el alma del enemigo y la abrasan,
dejando solo su cuerpo inerte."
609,,x-y,x,it,"Le fiamme di Chandelure risucchiano lo spirito e
lasciano il corpo come un guscio vuoto."
609,,x-y,x,en,"Being consumed in Chandelure’s flame burns up
the spirit, leaving the body behind."
609,,x-y,x,ja,"シャンデラの　炎に　包まれると
魂が　吸い取られ　燃やされる。
抜け殻の　体　だけが　残る。"
609,,x-y,x,es-419,"Sus llamas absorben el alma del enemigo y la abrasan,
dejando solo su cuerpo inerte."
609,,x-y,y,ja-hrkt,"あやしげな　ほのおで　もやされた
たましいは　いきばを　なくし
この　よを　えいえんに　さまよう。"
609,,x-y,y,ko,"괴상한 불꽃으로 태워진
영혼은 갈 곳을 잃고
이승을 영원히 헤맨다."
609,,x-y,y,fr,"Les âmes consumées par ses flammes étranges
sont condamnées à l’errance pour l’éternité."
609,,x-y,y,de,"Seelen, die das Feuer seiner schaurigen Flammen
gekostet haben, irren bis ans Ende der Tage ziellos
durch diese Welt."
609,,x-y,y,es,"Las almas que han ardido bajo sus oscuras llamas
vagan sin rumbo y eternamente por este mundo."
609,,x-y,y,it,"Le anime bruciate dalle sue fiamme cupe perdono
la strada e rimangono a vagare in questo mondo
per l’eternità."
609,,x-y,y,en,"The spirits burned up in its ominous flame lose their
way and wander this world forever."
609,,x-y,y,ja,"怪しげな　炎で　燃やされた
魂は　行き場を　なくし
この　世を　永遠に　さまよう。"
609,,x-y,y,es-419,"Las almas que han ardido bajo sus oscuras llamas
vagan sin rumbo y eternamente por este mundo."
609,,omega-ruby-alpha-sapphire,omega-ruby,ja-hrkt,"シャンデラの　ほのおに　つつまれると
たましいが　すいとられ　もやされる。
ぬけがらの　からだ　だけが　のこる。"
609,,omega-ruby-alpha-sapphire,omega-ruby,ko,"샹델라의 불꽃에 둘러싸이면
영혼이 빨려가 불타버린다.
빈 껍데기인 몸만 남는다."
609,,omega-ruby-alpha-sapphire,omega-ruby,fr,"Les victimes des flammes de Lugulabre voient leur âme aspirée
jusqu’à ce que leur corps ne soit plus que coquille vide."
609,,omega-ruby-alpha-sapphire,omega-ruby,de,"Es saugt die Seele eines jeden auf, der in seinen Feuerkranz
gerät, bis nur noch eine leere Hülle von ihm übrig ist."
609,,omega-ruby-alpha-sapphire,omega-ruby,es,"Sus llamas absorben el alma del enemigo y la abrasan,
dejando solo su cuerpo inerte."
609,,omega-ruby-alpha-sapphire,omega-ruby,it,"Le fiamme di Chandelure risucchiano lo spirito e lasciano
il corpo come un guscio vuoto."
609,,omega-ruby-alpha-sapphire,omega-ruby,en,"Being consumed in Chandelure’s flame burns up
the spirit, leaving the body behind."
609,,omega-ruby-alpha-sapphire,omega-ruby,ja,"シャンデラの　炎に　包まれると
魂が　吸い取られ　燃やされる。
抜け殻の　体　だけが　残る。"
609,,omega-ruby-alpha-sapphire,omega-ruby,es-419,"Sus llamas absorben el alma del enemigo y la abrasan,
dejando solo su cuerpo inerte."
609,,omega-ruby-alpha-sapphire,alpha-sapphire,ja-hrkt,"あやしげな　ほのおで　もやされた
たましいは　いきばを　なくし
この　よを　えいえんに　さまよう。"
609,,omega-ruby-alpha-sapphire,alpha-sapphire,ko,"괴상한 불꽃으로 태워진
영혼은 갈 곳을 잃고
이승을 영원히 헤맨다."
609,,omega-ruby-alpha-sapphire,alpha-sapphire,fr,"Les âmes consumées par ses flammes étranges sont
condamnées à l’errance pour l’éternité."
609,,omega-ruby-alpha-sapphire,alpha-sapphire,de,"Seelen, die das Feuer seiner schaurigen Flammen gekostet
haben, irren bis ans Ende der Tage ziellos durch diese Welt."
609,,omega-ruby-alpha-sapphire,alpha-sapphire,es,"Las almas que han ardido bajo sus oscuras llamas vagan sin
rumbo y eternamente por este mundo."
609,,omega-ruby-alpha-sapphire,alpha-sapphire,it,"Le anime bruciate dalle sue fiamme cupe perdono la strada
e rimangono a vagare in questo mondo per l’eternità."
609,,omega-ruby-alpha-sapphire,alpha-sapphire,en,"The spirits burned up in its ominous flame lose their
way and wander this world forever."
609,,omega-ruby-alpha-sapphire,alpha-sapphire,ja,"怪しげな　炎で　燃やされた
魂は　行き場を　なくし
この　世を　永遠に　さまよう。"
609,,omega-ruby-alpha-sapphire,alpha-sapphire,es-419,"Las almas que han ardido bajo sus oscuras llamas vagan sin
rumbo y eternamente por este mundo."
609,,sword-shield,sword,ja-hrkt,"ふるびた　ようかんに　すみつく。
うでの　ほのおを　あやしく　ゆらし
あいてを　さいみんに　かけるぞ。"
609,,sword-shield,sword,ko,"오래된 양옥집에 산다.
팔의 불꽃을 이상하게 흔들어서
상대에게 최면을 건다."
609,,sword-shield,sword,zh-hant,"住在古老的洋樓裡。
詭異地搖晃手臂上的火焰，
以此來催眠對手。"
609,,sword-shield,sword,fr,"Il s’installe dans les résidences anciennes.
Pour hypnotiser son adversaire, il agite
les flammes de ses bras de manière inquiétante."
609,,sword-shield,sword,de,"Dieses Pokémon bewohnt gerne alte Anwesen. Es
hypnotisiert seine Opfer, indem es die Flammen
an seinen Armen auf unheimliche Weise schwenkt."
609,,sword-shield,sword,es,"Establece su morada en edificios antiguos.
Mece las llamas de los brazos de forma siniestra
para hipnotizar a sus enemigos."
609,,sword-shield,sword,it,"Infesta vecchie case. Ipnotizza l’avversario
facendo tremolare le fiammelle sugli arti."
609,,sword-shield,sword,en,"This Pokémon haunts dilapidated mansions.
It sways its arms to hypnotize opponents with
the ominous dancing of its flames."
609,,sword-shield,sword,ja,"古びた　洋館に　棲みつく。
腕の　炎を　妖しく　揺らし
相手を　催眠に　かけるぞ。"
609,,sword-shield,sword,zh-hans,"住在古老的洋楼里。
诡异地摇晃手臂上的火焰，
以此来催眠对手。"
609,,sword-shield,sword,es-419,"Establece su morada en edificios antiguos.
Mece las llamas de los brazos de forma siniestra
para hipnotizar a sus enemigos."
609,,sword-shield,shield,ja-hrkt,"シャンデラを　あかりの　かわりに
していた　やしきでは　そうしきが
たえることが　なかった　という。"
609,,sword-shield,shield,ko,"샹델라를 등불 대용으로
사용했던 저택에서는 장례식이
끊이지 않았다고 한다."
609,,sword-shield,shield,zh-hant,"據說在用水晶燈火靈
來充當照明設備的房子裡，
喪事會接連不斷。"
609,,sword-shield,shield,fr,"On raconte que dans les manoirs éclairés
par des Lugulabre, les funérailles s’enchaînent
sans discontinuer."
609,,sword-shield,shield,de,"Angeblich soll früher in Häusern, wo Skelabra zur
Beleuchtung verwendet wurden, eine Beerdigung
auf die andere gefolgt sein."
609,,sword-shield,shield,es,"Cuentan que, en las mansiones donde se usaba
para la iluminación, los funerales se sucedían de
forma incesante."
609,,sword-shield,shield,it,"Si dice che nelle ville in cui i Chandelure erano
utilizzati al posto dei lampadari i funerali
si susseguissero senza sosta."
609,,sword-shield,shield,en,"In homes illuminated by Chandelure instead of
lights, funerals were a constant occurrence—
or so it’s said."
609,,sword-shield,shield,ja,"シャンデラを　灯りの　かわりに
していた　屋敷では　葬式が
絶えることが　なかった　という。"
609,,sword-shield,shield,zh-hans,"据说在用水晶灯火灵
来充当照明设备的房子里，
丧事会接连不断。"
609,,sword-shield,shield,es-419,"Cuentan que, en las mansiones donde se usaba
para la iluminación, los funerales se sucedían de
forma incesante."
610,,black-white,black,fr,"Il broie les Baies à grands coups de
crocs. Ceux-ci repoussent plusieurs
fois, toujours plus forts et aiguisés."
610,,black-white,black,en,"They use their tusks to crush the
berries they eat. Repeated regrowth
makes their tusks strong and sharp."
610,,black-white,white,fr,"Il laisse la marque de ses crocs dans les
arbres pour marquer son territoire. Ses
crocs repoussent dès qu’ils tombent."
610,,black-white,white,en,"They mark their territory by leaving
gashes in trees with their tusks. If a
tusk breaks, a new one grows in quickly."
610,,black-2-white-2,black-2,en,"Its large tusks have a tendency to
break, but each time they grow back,
they grow in harder and sturdier."
610,,black-2-white-2,white-2,en,"Its large tusks have a tendency to
break, but each time they grow back,
they grow in harder and sturdier."
610,,x-y,x,ja-hrkt,"きのみを　キバで　くだいて　たべる。
なんかいも　はえかわることで
つよく　するどい　キバに　なる。"
610,,x-y,x,ko,"나무열매를 이빨로 깨물어 먹는다.
이빨이 몇 차례에 걸쳐 새로 나면
강하고 날카로워진다"
610,,x-y,x,fr,"Il broie les Baies à grands coups de crocs.
Ceux-ci repoussent plusieurs fois, toujours plus forts
et aiguisés."
610,,x-y,x,de,"Es knackt mit seinen Hauern Nüsse.
Brechen seine Fangzähne ab, wächst
an ihrer Stelle ein stärkeres Ersatzpaar."
610,,x-y,x,es,"Usa sus colmillos para romper las bayas que come.
Estos se regeneran una y otra vez, por eso son tan
fuertes y afilados."
610,,x-y,x,it,"Mangia le bacche sminuzzandole con i denti, che
ricrescono costantemente, diventando sempre più
forti e affilati."
610,,x-y,x,en,"They use their tusks to crush the berries they eat.
Repeated regrowth makes their tusks strong
and sharp."
610,,x-y,x,ja,"木の実を　キバで　砕いて　食べる。
何回も　生え変わることで
強く　鋭い　キバに　なる。"
610,,x-y,x,es-419,"Usa sus colmillos para romper las bayas que come.
Estos se regeneran una y otra vez, por eso son tan
fuertes y afilados."
610,,x-y,y,ja-hrkt,"キバで　じゅもくに　きずを　つけて
なわばりの　めじるしにする。
キバは　おれても　すぐに　はえる。"
610,,x-y,y,ko,"이빨로 수목에 상처를 내서
영역 표시를 한다.
부러지면 바로 새 이빨이 난다."
610,,x-y,y,fr,"Il laisse la marque de ses crocs dans les arbres pour
marquer son territoire. Ses crocs repoussent dès
qu’ils tombent."
610,,x-y,y,de,"Markiert sein Revier, indem es mit seinen Fängen
Kerben in Bäume schlägt. Brechen diese einmal ab,
wachsen sie sofort nach."
610,,x-y,y,es,"Deja la huella de sus colmillos en los árboles para
marcar su territorio. Si se le rompen, se regeneran
muy rápido."
610,,x-y,y,it,"Incide gli alberi con le zanne per marcare il suo
territorio. Se le zanne gli si spezzano, ricrescono
subito."
610,,x-y,y,en,"They mark their territory by leaving gashes in trees
with their tusks. If a tusk breaks, a new one grows
in quickly."
610,,x-y,y,ja,"キバで　樹木に　傷を　つけて
縄張りの　目印にする。
キバは　折れても　すぐに　生える。"
610,,x-y,y,es-419,"Deja la huella de sus colmillos en los árboles para
marcar su territorio. Si se le rompen, se regeneran
muy rápido."
610,,omega-ruby-alpha-sapphire,omega-ruby,ja-hrkt,"きのみを　キバで　くだいて　たべる。
なんかいも　はえかわることで
つよく　するどい　キバに　なる。"
610,,omega-ruby-alpha-sapphire,omega-ruby,ko,"나무열매를 이빨로 깨물어 먹는다.
이빨이 몇 차례에 걸쳐 새로 나면
강하고 날카로워진다."
610,,omega-ruby-alpha-sapphire,omega-ruby,fr,"Il broie les Baies à grands coups de crocs. Ceux-ci repoussent
plusieurs fois, toujours plus forts et aiguisés."
610,,omega-ruby-alpha-sapphire,omega-ruby,de,"Es knackt mit seinen Hauern Nüsse. Brechen seine Fangzähne
ab, wächst an ihrer Stelle ein stärkeres Ersatzpaar."
610,,omega-ruby-alpha-sapphire,omega-ruby,es,"Usa sus colmillos para romper las bayas que come. Estos se
regeneran una y otra vez, por eso son tan fuertes y afilados."
610,,omega-ruby-alpha-sapphire,omega-ruby,it,"Mangia le bacche sminuzzandole con i denti, che ricrescono
costantemente, diventando sempre più forti e affilati."
610,,omega-ruby-alpha-sapphire,omega-ruby,en,"They use their tusks to crush the berries they eat.
Repeated regrowth makes their tusks strong
and sharp."
