key,column,pokeapi,pokedb,chosen
tm05/sword-shield,flavor_text,"The target is punched with an electrified fist.
This may also leave the target with paralysis.",A TM that teaches Thunder Punch.,"The target is punched with an electrified fist.
This may also leave the target with paralysis."
tm07/emerald,flavor_text,"Creates a hailstorm
that damages all
types except ICE.",A TM that teaches Hail.,"Creates a hailstorm
that damages all
types except ICE."
tm07/ruby-sapphire,flavor_text,"Summons a hailstorm
that hurts all
types except ICE.",A TM that teaches Hail.,"Summons a hailstorm
that hurts all
types except ICE."
tm08/black-2-white-2,flavor_text,"The user tenses its muscles to bulk up
its body, boosting both its Attack and
Defense stats.",A TM that teaches Bulk Up.,"The user tenses its muscles to bulk up
its body, boosting both its Attack and
Defense stats."
tm08/black-white,flavor_text,"The user tenses its muscles to bulk up
its body, boosting both its Attack and
Defense stats.",A TM that teaches Bulk Up.,"The user tenses its muscles to bulk up
its body, boosting both its Attack and
Defense stats."
tm08/diamond-pearl,flavor_text,"The user tenses its muscles to bulk up
its body, boosting both its Attack and
Defense stats.",A TM that teaches Bulk Up.,"The user tenses its muscles to bulk up
its body, boosting both its Attack and
Defense stats."
tm08/emerald,flavor_text,"Bulks up the body
to boost both
ATTACK & DEFENSE.",A TM that teaches Bulk Up.,"Bulks up the body
to boost both
ATTACK & DEFENSE."
tm08/lets-go-pikachu-lets-go-eevee,flavor_text,"The user makes a copy of itself using some of its HP.
The copy serves as the user’s decoy.",A TM that teaches Substitute.,"The user makes a copy of itself using some of its HP.
The copy serves as the user’s decoy."
tm08/platinum,flavor_text,"The user tenses its muscles to bulk up
its body, boosting both its Attack and
Defense stats.",A TM that teaches Bulk Up.,"The user tenses its muscles to bulk up
its body, boosting both its Attack and
Defense stats."
tm08/ruby-sapphire,flavor_text,"Bulks up the body
to boost both
ATTACK & DEFENSE.",A TM that teaches Bulk Up.,"Bulks up the body
to boost both
ATTACK & DEFENSE."
tm08/sun-moon,flavor_text,"The user tenses its muscles to bulk up its body,
raising both its Attack and Defense stats.",A TM that teaches Bulk Up.,"The user tenses its muscles to bulk up its body,
raising both its Attack and Defense stats."
tm08/sword-shield,flavor_text,"The target is attacked with a powerful beam.
The user can’t move on the next turn.",A TM that teaches Hyper Beam.,"The target is attacked with a powerful beam.
The user can’t move on the next turn."
tm08/ultra-sun-ultra-moon,flavor_text,"The user tenses its muscles to bulk up its body,
raising both its Attack and Defense stats.",A TM that teaches Bulk Up.,"The user tenses its muscles to bulk up its body,
raising both its Attack and Defense stats."
tm08/x-y,flavor_text,"The user tenses its muscles to bulk up
its body, raising both its Attack and
Defense stats.",A TM that teaches Bulk Up.,"The user tenses its muscles to bulk up
its body, raising both its Attack and
Defense stats."
tm09/black-2-white-2,flavor_text,"The user drenches the target in a
special poisonous liquid. Its power
is doubled if the target is poisoned.",A Technical Machine that teaches the move Venoshock.,"The user drenches the target in a
special poisonous liquid. Its power
is doubled if the target is poisoned."
tm09/black-white,flavor_text,"The user drenches the target in a
special poisonous liquid. Its power
is doubled if the target is poisoned.",A Technical Machine that teaches the move Venoshock.,"The user drenches the target in a
special poisonous liquid. Its power
is doubled if the target is poisoned."
tm09/emerald,flavor_text,"Shoots 2 to 5 seeds
in a row to strike
the foe.",A Technical Machine that teaches the move Bullet Seed.,"Shoots 2 to 5 seeds
in a row to strike
the foe."
tm09/ruby-sapphire,flavor_text,"Shoots 2 to 5 seeds
in a row to strike
the foe.",A Technical Machine that teaches the move Bullet Seed.,"Shoots 2 to 5 seeds
in a row to strike
the foe."
tm14/ruby-sapphire,flavor_text,"A vicious snow-and-
wind attack that
may freeze the foe.",A TM that teaches Blizzard.,"A vicious snow-and-
wind attack that
may freeze the foe."
tm14/sword-shield,flavor_text,"The user launches a weak jolt of electricity that
paralyzes the target.",A TM that teaches Thunder Wave.,"The user launches a weak jolt of electricity that
paralyzes the target."
tm17/diamond-pearl,flavor_text,"It enables the user to evade all
attacks. Its chance of failing rises
if it is used in succession.",A Technical Machine that teaches Protect.,"It enables the user to evade all
attacks. Its chance of failing rises
if it is used in succession."
tm17/emerald,flavor_text,"Negates all damage,
but may fail if used
in succession.",A Technical Machine that teaches Protect.,"Negates all damage,
but may fail if used
in succession."
tm17/heartgold-soulsilver,flavor_text,"It enables the user to evade all
attacks. Its chance of failing rises
if it is used in succession.",A Technical Machine that teaches Protect.,"It enables the user to evade all
attacks. Its chance of failing rises
if it is used in succession."
tm17/platinum,flavor_text,"It enables the user to evade all
attacks. Its chance of failing rises
if it is used in succession.",A Technical Machine that teaches Protect.,"It enables the user to evade all
attacks. Its chance of failing rises
if it is used in succession."
tm17/ruby-sapphire,flavor_text,"Negates all damage,
but may fail if used
in succession.",A Technical Machine that teaches Protect.,"Negates all damage,
but may fail if used
in succession."
tm17/sword-shield,flavor_text,"A wondrous wall of light is put up to reduce damage
from special attacks for five turns.",A Technical Machine that teaches Light Screen.,"A wondrous wall of light is put up to reduce damage
from special attacks for five turns."
tm18/diamond-pearl,flavor_text,"The user summons a heavy rain that
falls for five turns, powering up
Water-type moves.",A TM that teaches Rain Dance.,"The user summons a heavy rain that
falls for five turns, powering up
Water-type moves."
tm18/emerald,flavor_text,"Raises the power of
WATER-type moves
for 5 turns.",A TM that teaches Rain Dance.,"Raises the power of
WATER-type moves
for 5 turns."
tm18/platinum,flavor_text,"The user summons a heavy rain that
falls for five turns, powering up
Water-type moves.",A TM that teaches Rain Dance.,"The user summons a heavy rain that
falls for five turns, powering up
Water-type moves."
tm18/ruby-sapphire,flavor_text,"Raises the power of
WATER-type moves
for 5 turns.",A TM that teaches Rain Dance.,"Raises the power of
WATER-type moves
for 5 turns."
tm18/sword-shield,flavor_text,"A wondrous wall of light is put up to reduce damage
from physical attacks for five turns.",A TM that teaches Reflect.,"A wondrous wall of light is put up to reduce damage
from physical attacks for five turns."
tm23/black-white,flavor_text,"The user throws a stone or projectile
to attack an opponent. A flying Pokémon
will fall to the ground when it’s hit.",A Technical Machine that teaches Smack Down.,"The user throws a stone or projectile
to attack an opponent. A flying Pokémon
will fall to the ground when it’s hit."
tm23/sword-shield,flavor_text,"The user attacks and steals the target’s held item
simultaneously. The user can’t steal anything if it
already holds an item.",A Technical Machine that teaches Thief.,"The user attacks and steals the target’s held item
simultaneously. The user can’t steal anything if it
already holds an item."
tm25/emerald,flavor_text,"Strikes the foe
with a thunderbolt.
It may paralyze.",A TM that teaches Thunder.,"Strikes the foe
with a thunderbolt.
It may paralyze."
tm25/ruby-sapphire,flavor_text,"Strikes the foe
with a thunderbolt.
It may paralyze.",A TM that teaches Thunder.,"Strikes the foe
with a thunderbolt.
It may paralyze."
tm25/sword-shield,flavor_text,"This move enables the user to protect itself from
all attacks. Its chance of failing rises if it is used
in succession.",A TM that teaches Protect.,"This move enables the user to protect itself from
all attacks. Its chance of failing rises if it is used
in succession."
tm26/sword-shield,flavor_text,"The user frightens the target with a scary face to
harshly lower its Speed stat.",A TM that teaches the move Scary Face.,"The user frightens the target with a scary face to
harshly lower its Speed stat."
tm36/emerald,flavor_text,"Hurls sludge at the
foe. It may poison
the foe.",A TM that teaches Sludge Bomb.,"Hurls sludge at the
foe. It may poison
the foe."
tm36/ruby-sapphire,flavor_text,"Hurls sludge at the
foe. It may poison
the foe.",A TM that teaches Sludge Bomb.,"Hurls sludge at the
foe. It may poison
the foe."
tm36/sword-shield,flavor_text,"The user traps the target in a violent swirling
whirlpool for four to five turns.",A TM that teaches Whirlpool.,"The user traps the target in a violent swirling
whirlpool for four to five turns."
tm38/lets-go-pikachu-lets-go-eevee,flavor_text,"A wicked thunderbolt is dropped on the target to
inflict damage. This may also leave the target
with paralysis.",A TM that teaches Thunder.,"A wicked thunderbolt is dropped on the target to
inflict damage. This may also leave the target
with paralysis."
tm38/sword-shield,flavor_text,"The user shoots a sinister flame at the target to inflict
a burn.",A TM that teaches Will-O-Wisp.,"The user shoots a sinister flame at the target to inflict
a burn."
tm41/diamond-pearl,flavor_text,"The user torments and enrages the
foe, making it incapable of using the
same move twice in a row.",A TM that teaches Torment.,"The user torments and enrages the
foe, making it incapable of using the
same move twice in a row."
tm41/emerald,flavor_text,"Prevents the foe
from using the same
move in a row.",A TM that teaches Torment.,"Prevents the foe
from using the same
move in a row."
tm41/platinum,flavor_text,"The user torments and enrages the
foe, making it incapable of using the
same move twice in a row.",A TM that teaches Torment.,"The user torments and enrages the
foe, making it incapable of using the
same move twice in a row."
tm41/ruby-sapphire,flavor_text,"Prevents the foe
from using the same
move in a row.",A TM that teaches Torment.,"Prevents the foe
from using the same
move in a row."
tm41/sword-shield,flavor_text,"The user assists an ally by boosting the power of
that ally’s attack.",A TM that teaches Helping Hand.,"The user assists an ally by boosting the power of
that ally’s attack."
tm44/diamond-pearl,flavor_text,"The user goes to sleep for two
turns. It fully restores the user’s HP
and heals any status problem.",A TM that teaches Rest.,"The user goes to sleep for two
turns. It fully restores the user’s HP
and heals any status problem."
tm44/emerald,flavor_text,"The user sleeps for
2 turns to restore
health and status.",A TM that teaches Rest.,"The user sleeps for
2 turns to restore
health and status."
tm44/platinum,flavor_text,"The user goes to sleep for two
turns. It fully restores the user’s HP
and heals any status problem.",A TM that teaches Rest.,"The user goes to sleep for two
turns. It fully restores the user’s HP
and heals any status problem."
tm44/ruby-sapphire,flavor_text,"The user sleeps for
2 turns to restore
health and status.",A TM that teaches Rest.,"The user sleeps for
2 turns to restore
health and status."
tm44/sun-moon,flavor_text,"The user goes to sleep for two turns. This fully
restores the user’s HP and heals any
status conditions.",A TM that teaches Rest.,"The user goes to sleep for two turns. This fully
restores the user’s HP and heals any
status conditions."
tm44/sword-shield,flavor_text,"If opposing Pokémon know any move also known by
the user, they are prevented from using it.",A TM that teaches Imprison.,"If opposing Pokémon know any move also known by
the user, they are prevented from using it."
tm44/ultra-sun-ultra-moon,flavor_text,"The user goes to sleep for two turns. This fully
restores the user’s HP and heals any
status conditions.",A TM that teaches Rest.,"The user goes to sleep for two turns. This fully
restores the user’s HP and heals any
status conditions."
tm50/emerald,flavor_text,"Enables full-power
attack, but sharply
lowers SP. ATK.",A TM that teaches the move Overheat.,"Enables full-power
attack, but sharply
lowers SP. ATK."
tm50/ruby-sapphire,flavor_text,"Enables full-power
attack, but sharply
lowers SP. ATK.",A TM that teaches the move Overheat.,"Enables full-power
attack, but sharply
lowers SP. ATK."
tm50/sword-shield,flavor_text,"The user forcefully shoots seeds at the target two
to five times in a row.",A TM that teaches the move Bullet Seed.,"The user forcefully shoots seeds at the target two
to five times in a row."
tm51/black-2-white-2,flavor_text,"The user teleports using a strange
power and switches its place with one of
its allies.",A TM that teaches the move Ally Switch.,"The user teleports using a strange
power and switches its place with one of
its allies."
tm51/black-white,flavor_text,"The user teleports using a strange
power and switches its place with one of
its allies.",A TM that teaches the move Ally Switch.,"The user teleports using a strange
power and switches its place with one of
its allies."
tm51/diamond-pearl,flavor_text,"The user lands and rests its body.
It restores the user’s HP by up to
half of its top HP.",A TM that teaches the move Roost.,"The user lands and rests its body.
It restores the user’s HP by up to
half of its top HP."
tm51/lets-go-pikachu-lets-go-eevee,flavor_text,"A howling blizzard is summoned to strike opposing
Pokémon. This may also leave the opposing
Pokémon frozen.",A TM that teaches the move Blizzard.,"A howling blizzard is summoned to strike opposing
Pokémon. This may also leave the opposing
Pokémon frozen."
tm51/platinum,flavor_text,"The user lands and rests its body.
It restores the user’s HP by up to
half of its max HP.",A TM that teaches the move Roost.,"The user lands and rests its body.
It restores the user’s HP by up to
half of its max HP."
tm51/sun-moon,flavor_text,"The target is hit with wings of steel. This may also
raise the user’s Defense stat.",A TM that teaches the move Steel Wing.,"The target is hit with wings of steel. This may also
raise the user’s Defense stat."
tm51/sword-shield,flavor_text,"The user launches sharp icicles at the target two to
five times in a row.",A TM that teaches the move Icicle Spear.,"The user launches sharp icicles at the target two to
five times in a row."
tm51/ultra-sun-ultra-moon,flavor_text,"The target is hit with wings of steel. This may also
raise the user’s Defense stat.",A TM that teaches the move Steel Wing.,"The target is hit with wings of steel. This may also
raise the user’s Defense stat."
tm51/x-y,flavor_text,"The target is hit with wings of steel.
This may also raise the user’s Defense stat.",A TM that teaches the move Steel Wing.,"The target is hit with wings of steel.
This may also raise the user’s Defense stat."
tm53/diamond-pearl,flavor_text,"The user draws power from nature and
fires it at the foe. It may also lower
the target’s Sp. Def.",A Technical Machine that teaches the move Energy Ball.,"The user draws power from nature and
fires it at the foe. It may also lower
the target’s Sp. Def."
tm53/platinum,flavor_text,"The user draws power from nature and
fires it at the foe. It may also lower
the target’s Sp. Def.",A Technical Machine that teaches the move Energy Ball.,"The user draws power from nature and
fires it at the foe. It may also lower
the target’s Sp. Def."
tm53/sword-shield,flavor_text,"The user attacks by hurling a blob of mud at the
target. This also lowers the target’s Speed stat.",A Technical Machine that teaches the move Mud Shot.,"The user attacks by hurling a blob of mud at the
target. This also lowers the target’s Speed stat."
tm55/black-2-white-2,flavor_text,"The user shoots boiling hot water at
its target. It may also leave the
target with a burn.",A Technical Machine that teaches Scald.,"The user shoots boiling hot water at
its target. It may also leave the
target with a burn."
tm55/black-white,flavor_text,"The user shoots boiling hot water at
its target. It may also leave the
target with a burn.",A Technical Machine that teaches Scald.,"The user shoots boiling hot water at
its target. It may also leave the
target with a burn."
tm55/diamond-pearl,flavor_text,"If the foe’s HP is down to under half,
this attack will hit with double the
power.",A Technical Machine that teaches Brine.,"If the foe’s HP is down to under half,
this attack will hit with double the
power."
tm55/lets-go-pikachu-lets-go-eevee,flavor_text,"The target is struck with an icy-cold beam of energy.
This may also leave the target frozen.",A Technical Machine that teaches Ice Beam.,"The target is struck with an icy-cold beam of energy.
This may also leave the target frozen."
tm55/platinum,flavor_text,"If the foe’s HP is down to under half,
this attack will hit with double the
power.",A Technical Machine that teaches Brine.,"If the foe’s HP is down to under half,
this attack will hit with double the
power."
tm55/sun-moon,flavor_text,"The user shoots boiling hot water at its target.
This may also leave the target with a burn.",A Technical Machine that teaches Scald.,"The user shoots boiling hot water at its target.
This may also leave the target with a burn."
tm55/sword-shield,flavor_text,"If the target’s HP is half or less, this attack will hit
with double the power.",A Technical Machine that teaches Brine.,"If the target’s HP is half or less, this attack will hit
with double the power."
tm55/ultra-sun-ultra-moon,flavor_text,"The user shoots boiling hot water at its target.
This may also leave the target with a burn.",A Technical Machine that teaches Scald.,"The user shoots boiling hot water at its target.
This may also leave the target with a burn."
tm55/x-y,flavor_text,"The user shoots boiling hot water at
its target. This may also leave the
target with a burn.",A Technical Machine that teaches Scald.,"The user shoots boiling hot water at
its target. This may also leave the
target with a burn."
tm56/black-2-white-2,flavor_text,"The user flings its held item at the
target as an attack. Its power and
effects depend on the item.",A Technical Machine that teaches the move Fling.,"The user flings its held item at the
target as an attack. Its power and
effects depend on the item."
tm56/black-white,flavor_text,"The user flings its held item at the
target as an attack. Its power and
effects depend on the item.",A Technical Machine that teaches the move Fling.,"The user flings its held item at the
target as an attack. Its power and
effects depend on the item."
tm56/diamond-pearl,flavor_text,"The user flings its held item at the
foe to attack. Its power and effects
depend on the item.",A Technical Machine that teaches the move Fling.,"The user flings its held item at the
foe to attack. Its power and effects
depend on the item."
tm56/lets-go-pikachu-lets-go-eevee,flavor_text,"The user lays a trap of levitating stones around the
opposing team. The trap hurts opposing Pokémon
that switch into battle.",A Technical Machine that teaches the move Stealth Rock.,"The user lays a trap of levitating stones around the
opposing team. The trap hurts opposing Pokémon
that switch into battle."
tm56/platinum,flavor_text,"The user flings its held item at the
foe to attack. Its power and effects
depend on the item.",A Technical Machine that teaches the move Fling.,"The user flings its held item at the
foe to attack. Its power and effects
depend on the item."
tm56/sun-moon,flavor_text,"The user flings its held item at the target to attack.
This move’s power and effects depend on the item.",A Technical Machine that teaches the move Fling.,"The user flings its held item at the target to attack.
This move’s power and effects depend on the item."
tm56/sword-shield,flavor_text,"After making its attack, the user rushes back to
switch places with a party Pokémon in waiting.",A Technical Machine that teaches the move U-turn.,"After making its attack, the user rushes back to
switch places with a party Pokémon in waiting."
tm56/ultra-sun-ultra-moon,flavor_text,"The user flings its held item at the target to attack.
This move’s power and effects depend on the item.",A Technical Machine that teaches the move Fling.,"The user flings its held item at the target to attack.
This move’s power and effects depend on the item."
tm56/x-y,flavor_text,"The user flings its held item at the target
to attack. This move’s power and effects
depend on the item.",A Technical Machine that teaches the move Fling.,"The user flings its held item at the target
to attack. This move’s power and effects
depend on the item."
tm60/black-2-white-2,flavor_text,"The user suppresses the target and
makes its move go last.",A Technical Machine that teaches Quash.,"The user suppresses the target and
makes its move go last."
tm60/black-white,flavor_text,"The user suppresses the target and
makes its move go last.",A Technical Machine that teaches Quash.,"The user suppresses the target and
makes its move go last."
tm60/diamond-pearl,flavor_text,"An energy-draining punch. The user’s
HP is restored by half the damage
taken by the target.",A Technical Machine that teaches Drain Punch.,"An energy-draining punch. The user’s
HP is restored by half the damage
taken by the target."
tm60/lets-go-pikachu-lets-go-eevee,flavor_text,"Using its tough and impressive horn, the user rams
into the target with no letup.",A Technical Machine that teaches Megahorn.,"Using its tough and impressive horn, the user rams
into the target with no letup."
tm60/platinum,flavor_text,"An energy-draining punch. The user’s
HP is restored by half the damage
taken by the target.",A Technical Machine that teaches Drain Punch.,"An energy-draining punch. The user’s
HP is restored by half the damage
taken by the target."
tm60/sun-moon,flavor_text,"The user suppresses the target and makes its
move go last.",A Technical Machine that teaches Quash.,"The user suppresses the target and makes its
move go last."
tm60/sword-shield,flavor_text,"The user employs its psychic power to switch
changes to its Attack and Sp. Atk stats with
the target.",A Technical Machine that teaches Power Swap.,"The user employs its psychic power to switch
changes to its Attack and Sp. Atk stats with
the target."
tm60/ultra-sun-ultra-moon,flavor_text,"The user suppresses the target and makes its
move go last.",A Technical Machine that teaches Quash.,"The user suppresses the target and makes its
move go last."
tm60/x-y,flavor_text,"The user suppresses the target and
makes its move go last.",A Technical Machine that teaches Quash.,"The user suppresses the target and
makes its move go last."
tm67/black-2-white-2,flavor_text,"The user gets revenge for a fainted
ally. If an ally fainted in the previous
turn, this attack’s damage increases.",A Technical Machine that teaches Retaliate.,"The user gets revenge for a fainted
ally. If an ally fainted in the previous
turn, this attack’s damage increases."
tm67/black-white,flavor_text,"The user gets revenge for a fainted
ally. If an ally fainted in the previous
turn, this attack’s damage increases.",A Technical Machine that teaches Retaliate.,"The user gets revenge for a fainted
ally. If an ally fainted in the previous
turn, this attack’s damage increases."
tm67/diamond-pearl,flavor_text,"The user recycles a single-use item
that has been used in battle so it can
be used again.",A Technical Machine that teaches Recycle.,"The user recycles a single-use item
that has been used in battle so it can
be used again."
tm67/platinum,flavor_text,"The user recycles a single-use item
that has been used in battle so it can
be used again.",A Technical Machine that teaches Recycle.,"The user recycles a single-use item
that has been used in battle so it can
be used again."
tm67/sun-moon,flavor_text,"The user stabs the target with a sharp horn.
The attack never misses.",A Technical Machine that teaches Smart Strike.,"The user stabs the target with a sharp horn.
The attack never misses."
tm67/sword-shield,flavor_text,"The user bites with cold-infused fangs. This may
also make the target flinch or leave it frozen.",A Technical Machine that teaches Ice Fang.,"The user bites with cold-infused fangs. This may
also make the target flinch or leave it frozen."
tm67/ultra-sun-ultra-moon,flavor_text,"The user stabs the target with a sharp horn.
The attack never misses.",A Technical Machine that teaches Smart Strike.,"The user stabs the target with a sharp horn.
The attack never misses."
tm69/black-2-white-2,flavor_text,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat.",A Technical Machine that teaches Rock Polish.,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat."
tm69/black-white,flavor_text,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat.",A Technical Machine that teaches Rock Polish.,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat."
tm69/diamond-pearl,flavor_text,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat.",A Technical Machine that teaches Rock Polish.,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat."
tm69/heartgold-soulsilver,flavor_text,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat.",A Technical Machine that teaches Rock Polish.,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat."
tm69/platinum,flavor_text,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat.",A Technical Machine that teaches Rock Polish.,"The user polishes its body to reduce
drag. It sharply raises the Speed
stat."
tm69/sun-moon,flavor_text,"The user polishes its body to reduce drag.
This can sharply raise the Speed stat.",A Technical Machine that teaches Rock Polish.,"The user polishes its body to reduce drag.
This can sharply raise the Speed stat."
tm69/sword-shield,flavor_text,"The user tears at the target with blades formed by
psychic power. Critical hits land more easily.",A Technical Machine that teaches Psycho Cut.,"The user tears at the target with blades formed by
psychic power. Critical hits land more easily."
tm69/ultra-sun-ultra-moon,flavor_text,"The user polishes its body to reduce drag.
This can sharply raise the Speed stat.",A Technical Machine that teaches Rock Polish.,"The user polishes its body to reduce drag.
This can sharply raise the Speed stat."
tm69/x-y,flavor_text,"The user polishes its body to reduce drag.
This can sharply raise the Speed stat.",A Technical Machine that teaches Rock Polish.,"The user polishes its body to reduce drag.
This can sharply raise the Speed stat."
tm71/black-2-white-2,flavor_text,"The user stabs the foe with
sharpened stones from below.
It has a high critical-hit ratio.",A Technical Machine that teaches Stone Edge.,"The user stabs the foe with
sharpened stones from below.
It has a high critical-hit ratio."
tm71/black-white,flavor_text,"The user stabs the foe with
sharpened stones from below.
It has a high critical-hit ratio.",A Technical Machine that teaches Stone Edge.,"The user stabs the foe with
sharpened stones from below.
It has a high critical-hit ratio."
tm71/diamond-pearl,flavor_text,"The user stabs the foe with a
sharpened stone from below. It has
a high critical-hit ratio.",A Technical Machine that teaches Stone Edge.,"The user stabs the foe with a
sharpened stone from below. It has
a high critical-hit ratio."
tm71/platinum,flavor_text,"The user stabs the foe with a
sharpened stone from below. It has
a high critical-hit ratio.",A Technical Machine that teaches Stone Edge.,"The user stabs the foe with a
sharpened stone from below. It has
a high critical-hit ratio."
tm71/sun-moon,flavor_text,"The user stabs the target from below with
sharpened stones. Critical hits land more easily.",A Technical Machine that teaches Stone Edge.,"The user stabs the target from below with
sharpened stones. Critical hits land more easily."
tm71/sword-shield,flavor_text,"The user creates a bizarre area in which Pokémon’s
Defense and Sp. Def stats are swapped for
five turns.",A Technical Machine that teaches Wonder Room.,"The user creates a bizarre area in which Pokémon’s
Defense and Sp. Def stats are swapped for
five turns."
tm71/ultra-sun-ultra-moon,flavor_text,"The user stabs the target from below with
sharpened stones. Critical hits land more easily.",A Technical Machine that teaches Stone Edge.,"The user stabs the target from below with
sharpened stones. Critical hits land more easily."
tm71/x-y,flavor_text,"The user stabs the target with
sharpened stones from below.
Critical hits land more easily.",A Technical Machine that teaches Stone Edge.,"The user stabs the target with
sharpened stones from below.
Critical hits land more easily."
tm72/black-2-white-2,flavor_text,"After making its attack, the user
rushes back to switch places with
a party Pokémon in waiting.",A Technical Machine that teaches Volt Switch.,"After making its attack, the user
rushes back to switch places with
a party Pokémon in waiting."
tm72/black-white,flavor_text,"After making its attack, the user
rushes back to switch places with
a party Pokémon in waiting.",A Technical Machine that teaches Volt Switch.,"After making its attack, the user
rushes back to switch places with
a party Pokémon in waiting."
tm72/diamond-pearl,flavor_text,"An attack move that inflicts double
the damage if the user has been hurt
by the foe in the same turn.",A Technical Machine that teaches Avalanche.,"An attack move that inflicts double
the damage if the user has been hurt
by the foe in the same turn."
tm72/platinum,flavor_text,"An attack move that inflicts double
the damage if the user has been hurt
by the foe in the same turn.",A Technical Machine that teaches Avalanche.,"An attack move that inflicts double
the damage if the user has been hurt
by the foe in the same turn."
tm72/sword-shield,flavor_text,"The user creates a bizarre area in which Pokémon’s
held items lose their effects for five turns.",A Technical Machine that teaches Magic Room.,"The user creates a bizarre area in which Pokémon’s
held items lose their effects for five turns."
tm73/diamond-pearl,flavor_text,"A weak electric charge is launched
at the foe. It causes paralysis if it
hits.",A Technical Machine that teaches Thunder Wave.,"A weak electric charge is launched
at the foe. It causes paralysis if it
hits."
tm73/platinum,flavor_text,"A weak electric charge is launched
at the foe. It causes paralysis if it
hits.",A Technical Machine that teaches Thunder Wave.,"A weak electric charge is launched
at the foe. It causes paralysis if it
hits."
tm73/sword-shield,flavor_text,"A slashing attack with a poisonous blade that may
also poison the target. Critical hits land more easily.",A Technical Machine that teaches Cross Poison.,"A slashing attack with a poisonous blade that may
also poison the target. Critical hits land more easily."
tm77/diamond-pearl,flavor_text,"The user hypnotizes itself into
copying any stat change made
by the foe.",A TM that teaches the move Psych Up.,"The user hypnotizes itself into
copying any stat change made
by the foe."
tm77/platinum,flavor_text,"The user hypnotizes itself into
copying any stat change made
by the foe.",A TM that teaches the move Psych Up.,"The user hypnotizes itself into
copying any stat change made
by the foe."
tm77/sword-shield,flavor_text,"This relentless attack does massive damage to a
target affected by status conditions.",A TM that teaches the move Hex.,"This relentless attack does massive damage to a
target affected by status conditions."
tm80/black-2-white-2,flavor_text,"Large boulders are hurled at the
opposing team to inflict damage. They
may also make the targets flinch.",A TM that teaches the move Rock Slide.,"Large boulders are hurled at the
opposing team to inflict damage. They
may also make the targets flinch."
tm80/black-white,flavor_text,"Large boulders are hurled at the
opposing team to inflict damage. They
may also make the targets flinch.",A TM that teaches the move Rock Slide.,"Large boulders are hurled at the
opposing team to inflict damage. They
may also make the targets flinch."
tm80/diamond-pearl,flavor_text,"Large boulders are hurled at the foe
to inflict damage. It may also make the
target flinch.",A TM that teaches the move Rock Slide.,"Large boulders are hurled at the foe
to inflict damage. It may also make the
target flinch."
tm80/platinum,flavor_text,"Large boulders are hurled at the foe
to inflict damage. It may also make the
target flinch.",A TM that teaches the move Rock Slide.,"Large boulders are hurled at the foe
to inflict damage. It may also make the
target flinch."
tm80/sun-moon,flavor_text,"Large boulders are hurled at the opposing Pokémon
to inflict damage. This may also make the opposing
Pokémon flinch.",A TM that teaches the move Rock Slide.,"Large boulders are hurled at the opposing Pokémon
to inflict damage. This may also make the opposing
Pokémon flinch."
tm80/sword-shield,flavor_text,"After making its attack, the user rushes back to
switch places with a party Pokémon in waiting.",A TM that teaches the move Volt Switch.,"After making its attack, the user rushes back to
switch places with a party Pokémon in waiting."
tm80/ultra-sun-ultra-moon,flavor_text,"Large boulders are hurled at the opposing Pokémon
to inflict damage. This may also make the opposing
Pokémon flinch.",A TM that teaches the move Rock Slide.,"Large boulders are hurled at the opposing Pokémon
to inflict damage. This may also make the opposing
Pokémon flinch."
tm80/x-y,flavor_text,"Large boulders are hurled at the opposing
Pokémon to inflict damage. This may also
make the opposing Pokémon flinch.",A TM that teaches the move Rock Slide.,"Large boulders are hurled at the opposing
Pokémon to inflict damage. This may also
make the opposing Pokémon flinch."
tm82/black-2-white-2,flavor_text,"The user knocks away the target and
drags out another Pokémon in its party.
In the wild, the battle ends.",A Technical Machine that teaches Dragon Tail.,"The user knocks away the target and
drags out another Pokémon in its party.
In the wild, the battle ends."
tm82/black-white,flavor_text,"The user knocks away the target and
drags out another Pokémon in its party.
In the wild, the battle ends.",A Technical Machine that teaches Dragon Tail.,"The user knocks away the target and
drags out another Pokémon in its party.
In the wild, the battle ends."
tm82/diamond-pearl,flavor_text,"While it is asleep, the user
randomly uses one of the moves
it knows.",A Technical Machine that teaches Sleep Talk.,"While it is asleep, the user
randomly uses one of the moves
it knows."
tm82/platinum,flavor_text,"While it is asleep, the user
randomly uses one of the moves
it knows.",A Technical Machine that teaches Sleep Talk.,"While it is asleep, the user
randomly uses one of the moves
it knows."
tm82/sword-shield,flavor_text,"The user attacks and captures opposing Pokémon
using an electric net. This lowers their Speed stats.",A Technical Machine that teaches Electroweb.,"The user attacks and captures opposing Pokémon
using an electric net. This lowers their Speed stats."
